index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,HOUR
2021-05-18 03:00:00,4.262775046883192e+17,32836510386.0,3452526070.0,211.0,3594.0,0.957957957957958,0.9998514391829156,1.0,0.931020012911556,0.0,0.0005149463168464686,0.9986516396570584,0.985781990521327,1.0,1.0,0.985781990521327,3
2021-05-18 04:00:00,4.262775046883192e+17,33541406313.0,3465791487.0,204.0,3789.0,0.952112676056338,0.9998519341106792,1.0,0.9578287691353592,0.0,0.0005566238234996458,0.9996245588566566,0.9705882352941176,1.0,0.6,0.9705882352941176,4
2021-05-18 05:00:00,4.262775046883192e+17,35528271576.0,3516965779.0,362.0,2299.0,0.9915611814345991,0.999816970495644,1.0,0.9811554011159744,0.0,0.0009194067407031043,0.9986341416658678,0.9889502762430941,1.0,0.8888888888888888,0.9889502762430941,5
2021-05-18 06:00:00,4.262775046883192e+17,35179582987.0,4503862609.0,352.0,2626.0,0.975,0.9996837778012015,1.0,0.9712071219572932,0.013513513513513514,0.0009814459971023977,0.9985637509266124,0.9886363636363636,1.0,0.7333333333333333,0.9886363636363636,6
2021-05-18 07:00:00,4.262775046883192e+17,36076910032.0,4331572681.0,450.0,3553.0,0.9969418960244648,0.9993670440959279,1.0,0.9590886820186184,0.0,0.0010412569127889488,0.9989931350114416,0.9866666666666668,1.0,0.875,0.9866666666666668,7
2021-05-18 08:00:00,4.262775046883192e+17,34410606794.0,4131434216.0,443.0,6048.0,0.6731793960923623,0.9999275388572878,1.0,0.9616811668372568,0.012658227848101266,0.0014047712933753945,0.9992467134838288,0.9977426636568848,1.0,0.9523809523809524,0.9977426636568848,8
2021-05-18 09:00:00,4.262775046883192e+17,36666968991.0,3282179486.0,343.0,7463.0,0.8344226579520697,0.9995749955728706,1.0,0.9592797088718784,0.0,0.0009240346269818113,0.998848755216578,1.0,1.0,0.8666666666666667,1.0,9
2021-05-18 10:00:00,4.262775046883192e+17,34737534520.0,3986797670.0,338.0,7907.0,0.689795918367347,0.9995186433146962,1.0,0.9684937419076391,0.0,0.0012193540018160592,0.998641965818536,0.9911242603550297,1.0,0.8333333333333334,0.9911242603550297,10
2021-05-18 11:00:00,4.262775046883192e+17,37970652288.0,3856681067.0,320.0,5719.0,0.9377880184331796,0.9997707473635948,1.0,0.9599851672060409,0.010752688172043013,0.0018540590650245,0.9988815772361952,0.990625,1.0,0.75,0.990625,11
2021-05-18 12:00:00,4.262775046883192e+17,36658664716.0,3473761723.0,238.0,4410.0,1.0,0.9996715688063352,1.0,0.9547551909766726,0.010101010101010102,0.0010677242220866383,0.9984976337731928,0.9957983193277312,1.0,0.8666666666666667,0.9957983193277312,12
2021-05-18 13:00:00,4.262775046883192e+17,35946062376.0,3191372270.0,229.0,3170.0,0.9912280701754386,0.9998555487342458,1.0,0.9668044633699064,0.0,0.0011595956540371574,0.9992997198879552,0.9868995633187772,0.8181818181818182,0.6923076923076923,0.9868995633187772,13
2021-05-18 14:00:00,4.262775046883192e+17,37942545302.0,3161982357.0,272.0,2340.0,0.9894736842105264,0.9997693992851376,1.0,0.9404044332101886,0.0,0.0008821170809943865,0.9994424384027188,0.9889705882352942,1.0,0.8181818181818182,0.9889705882352942,14
2021-05-18 15:00:00,4.262775046883192e+17,42028539802.0,3357858930.0,301.0,3058.0,1.0,0.9995788506451242,1.0,0.9050928736190359,0.0,0.0007549611734253668,0.9991973244147158,0.9933554817275748,1.0,1.0,0.9933554817275748,15
2021-05-18 16:00:00,4.262775046883192e+17,38722252790.0,4324311781.0,340.0,5840.0,1.0,0.9996541826607186,1.0,0.9416467746110264,0.0,0.0006838775859121218,0.9991780093320116,0.9941176470588236,1.0,1.0,0.9941176470588236,16
2021-05-18 17:00:00,4.262775046883192e+17,35880044414.0,4211200357.0,478.0,8602.0,1.0,0.9998088806778366,1.0,0.9809298095736764,0.0,0.0012548985073312492,0.9989063627813382,0.9895397489539748,1.0,0.8333333333333334,0.9895397489539748,17
2021-05-18 18:00:00,4.262775046883192e+17,36004851368.0,4250535471.0,531.0,8245.0,0.8256410256410256,0.9997753962651608,1.0,0.9701012829169481,0.0,0.0018445727837677593,0.9991733739395258,0.9886792452830188,1.0,0.8333333333333334,0.9868173258003766,18
2021-05-18 19:00:00,4.262775046883192e+17,33765904737.0,4294908681.0,492.0,12364.0,1.0,0.9995878772508242,1.0,0.9763903029635947,0.0,0.001679467944555165,0.9986098239110288,0.995943204868154,1.0,0.9,0.9979674796747968,19
2021-05-18 20:00:00,4.262775046883192e+17,35835397605.0,3490305578.0,449.0,7516.0,0.7524271844660194,0.9998078524306668,1.0,0.9838285601198722,0.0,0.0008553757073299117,0.9990226739640344,0.9910913140311804,1.0,0.9230769230769232,0.9910913140311804,20
2021-05-18 21:00:00,4.262775046883192e+17,35794246490.0,3351280270.0,367.0,8530.0,0.9510869565217392,0.9994663998666,1.0,0.9556242953369374,0.0,0.002045547524887495,0.9984288375642492,0.989100817438692,1.0,1.0,0.989100817438692,21
2021-05-18 22:00:00,4.262775046883192e+17,37168720159.0,4256014312.0,347.0,6886.0,1.0,0.9994781960491986,1.0,0.9504462041226748,0.0,0.0013845711747955795,0.9986332456547526,0.9884726224783862,1.0,1.0,0.9884726224783862,22
2021-05-18 23:00:00,4.262775046883192e+17,37359278763.0,3219922388.0,284.0,3237.0,1.0,0.99976278021587,1.0,0.9481143164187124,0.0,0.000906493791891001,0.9994004632783758,0.9577464788732394,1.0,0.8333333333333334,0.9577464788732394,23
2021-05-19 00:00:00,4.262775046883192e+17,34588470045.0,3922634246.0,195.0,1130.0,0.9373134328358208,0.9997431726735724,1.0,0.9803130929791272,0.0,0.0008491449988287655,0.9992180485968316,0.9846153846153848,1.0,1.0,0.9846153846153848,0
2021-05-19 01:00:00,4.262775046883192e+17,34753840344.0,3043494817.0,233.0,1832.0,1.0,0.9998373520920588,1.0,0.9570337591892084,0.0,0.000680696579499688,0.9994661721735222,0.9914163090128756,1.0,1.0,0.9914163090128756,1
2021-05-19 02:00:00,4.262775046883192e+17,33924454945.0,3482302718.0,159.0,982.0,0.9963369963369964,0.9998288696842644,1.0,0.9823891278999638,0.0,0.0002640767583110824,0.9993317644324357,0.981132075471698,1.0,1.0,0.981132075471698,2
2021-05-19 03:00:00,4.262775046883192e+17,33663815447.0,3431659539.0,177.0,1637.0,1.0,0.999616858237548,1.0,0.9771185779995324,0.0,0.00031897001681841907,0.9990477564564998,1.0,1.0,1.0,1.0,3
2021-05-19 04:00:00,4.262775046883192e+17,34241714230.0,3264075351.0,134.0,713.0,0.9063829787234042,0.9996627745226152,1.0,0.93584055215156,0.0,0.0004910172722546359,0.9987114140083616,0.9850746268656716,1.0,1.0,0.9850746268656716,4
2021-05-19 05:00:00,4.262775046883192e+17,34007738022.0,4264354122.0,285.0,1823.0,0.9554794520547946,0.9996102124342232,1.0,0.9597919113945292,0.0,0.0014820696043403468,0.9989773710569788,1.0,1.0,1.0,1.0,5
2021-05-19 06:00:00,4.262775046883192e+17,35171146493.0,4921073453.0,381.0,1996.0,0.996124031007752,0.9992247203455532,1.0,0.9537164750957854,0.0,0.0008533967777806513,0.9988195139476992,0.994750656167979,1.0,1.0,0.994750656167979,6
2021-05-19 07:00:00,4.262775046883192e+17,34999845069.0,3864446446.0,411.0,4738.0,0.9947089947089948,0.9992735461843012,1.0,0.9347583746725378,0.0,0.0005012028869286287,0.9985576803521248,0.9951338199513382,1.0,0.7142857142857143,0.9951338199513382,7
2021-05-19 08:00:00,4.262775046883192e+17,34945770062.0,3738269580.0,401.0,4883.0,0.9959183673469388,0.9994099207080952,1.0,0.9464914698765658,0.0,0.0010675342500571893,0.9987882765758715,0.9925187032418952,1.0,0.9230769230769232,0.9925187032418952,8
2021-05-19 09:00:00,4.262775046883192e+17,35066606583.0,3497662537.0,472.0,6392.0,1.0,0.9993307266899152,1.0,0.943661971830986,0.0,0.0020698452429661358,0.9993065850509302,0.9872881355932204,0.875,0.7777777777777778,0.9872881355932204,9
2021-05-19 10:00:00,4.262775046883192e+17,36568622834.0,3750581182.0,356.0,3110.0,1.0,0.9997182205628544,1.0,0.9638077576881472,0.0,0.00233847637415622,0.9992328898477766,0.99438202247191,1.0,0.8,0.99438202247191,10
2021-05-19 11:00:00,4.262775046883192e+17,35156217369.0,3419144135.0,351.0,10700.0,1.0,0.9998295318945826,1.0,0.9609313682741779,0.0,0.0014801657785671995,0.9988431701674,0.9886039886039886,1.0,0.8125,0.9886039886039886,11
2021-05-19 12:00:00,4.262775046883192e+17,34157749462.0,4034836264.0,262.0,9087.0,1.0,0.9995193196524312,1.0,0.9736472690148036,0.0,0.001266231347915684,0.998937458301416,0.9923664122137404,1.0,0.9,0.9923664122137404,12
2021-05-19 13:00:00,4.262775046883192e+17,35634641625.0,3288975437.0,266.0,4640.0,1.0,0.9995770925110132,1.0,0.9664147774979008,0.0,0.0008561643835616438,0.9988628556537396,0.9774436090225564,0.8333333333333334,0.7692307692307693,0.9774436090225564,13
2021-05-19 14:00:00,4.262775046883192e+17,36548174277.0,3202925334.0,262.0,6201.0,1.0,0.9998920863309352,1.0,0.9696348220025099,0.0,0.0009777560498655585,0.9987858773250448,0.9961832061068704,1.0,0.8,0.9961832061068704,14
2021-05-19 15:00:00,4.262775046883192e+17,35273287140.0,2814024031.0,313.0,3176.0,0.7376237623762376,0.999375216938563,1.0,0.970851522351771,0.0,0.000635398771562375,0.9989902310727032,0.9936102236421726,1.0,0.9230769230769232,0.9936102236421726,15
2021-05-19 16:00:00,4.262775046883192e+17,34452797667.0,3246888351.0,369.0,6298.0,0.78125,0.9994670929922728,1.0,0.9615363360044212,0.007407407407407408,0.001679087312540252,0.9984952463464124,0.8699186991869918,1.0,0.8125,0.8699186991869918,16
2021-05-19 17:00:00,4.262775046883192e+17,37498840801.0,3497561788.0,600.0,7709.0,0.9464882943143812,0.9995898794876648,1.0,0.9759927649428596,0.006944444444444444,0.0014191829872710205,0.9982527287631046,0.98,1.0,1.0,0.98,17
2021-05-19 18:00:00,4.262775046883192e+17,36193094837.0,3608577864.0,448.0,4907.0,0.9748743718592964,0.9997228296017984,1.0,0.966482273755348,0.0,0.0012029558343357965,0.99822695035461,0.9977678571428572,1.0,0.8571428571428571,0.9977678571428572,18
2021-05-19 19:00:00,4.262775046883192e+17,35552634248.0,3332953662.0,465.0,11912.0,0.9896907216494846,0.9994121832750672,1.0,0.9841778163758244,0.0,0.0010964912280701754,0.9987873114482054,0.9913978494623656,1.0,0.9166666666666666,0.9913978494623656,19
2021-05-19 20:00:00,4.262775046883192e+17,35231716309.0,3080757272.0,414.0,9318.0,0.9642857142857144,0.9995182734921959,1.0,0.9658530042918456,0.004878048780487805,0.0010112557157931762,0.9987362733135784,0.9855072463768116,1.0,0.9166666666666666,0.9855072463768116,20
2021-05-19 21:00:00,4.262775046883192e+17,38515430916.0,3166514278.0,345.0,11657.0,0.9975550122249388,0.9997044626145208,1.0,0.940207972270364,0.0,0.0008642467756947214,0.9993873353463744,0.9942028985507246,1.0,0.9285714285714286,0.9942028985507246,21
2021-05-19 22:00:00,4.262775046883192e+17,36858691398.0,3467310450.0,304.0,5555.0,0.9789156626506024,0.9997120644975526,1.0,0.9816843826655764,0.0,0.0010270864185735439,0.9992905956631748,1.0,1.0,1.0,1.0,22
2021-05-19 23:00:00,4.262775046883192e+17,37271271105.0,2891356485.0,276.0,2167.0,1.0,0.9998042669798396,1.0,0.986602092760181,0.0,0.00170108084059564,0.9992225159384232,1.0,1.0,0.8666666666666667,1.0,23
2021-05-20 00:00:00,4.262775046883192e+17,35076966986.0,2978177250.0,227.0,1473.0,1.0,0.9998755961020112,1.0,0.9754237594419748,0.0,0.0014745979633854545,0.9988137276539396,0.9955947136563876,1.0,1.0,0.9955947136563876,0
2021-05-20 01:00:00,4.262775046883192e+17,35132719905.0,2637843481.0,164.0,1087.0,0.9956896551724138,0.99979914838917,1.0,0.9641632797314011,0.0,0.001485723547367568,0.9979136575188572,0.9939024390243902,1.0,1.0,0.9939024390243902,1
2021-05-20 02:00:00,4.262775046883192e+17,31668875749.0,3530871570.0,155.0,1261.0,0.8709677419354839,0.9997024315592586,1.0,0.9845806247027112,0.0,0.0003417927027257968,0.999210645015787,1.0,1.0,1.0,1.0,2
2021-05-20 03:00:00,4.262775046883192e+17,31731945373.0,3361818204.0,172.0,2807.0,0.7986111111111112,0.999870711946216,1.0,0.9838356491619222,0.0,0.00032390094520184915,0.9995929759274336,0.9883720930232558,0.8888888888888888,0.8888888888888888,0.9883720930232558,3
2021-05-20 04:00:00,4.262775046883192e+17,31681008053.0,2561394249.0,116.0,1495.0,0.7743732590529248,0.9997063019216246,1.0,0.9848478931542156,0.0,0.00037955096201570764,0.9996243968680476,1.0,1.0,1.0,1.0,4
2021-05-20 05:00:00,4.262775046883192e+17,35711191024.0,2733356380.0,296.0,4190.0,0.9973190348525468,0.99972945814331,1.0,0.9792206869605372,0.0,0.0012387001554964026,0.9994035269709544,1.0,0.8571428571428571,0.8571428571428571,1.0,5
2021-05-20 06:00:00,4.262775046883192e+17,36252435078.0,2670803283.0,314.0,3009.0,0.996875,0.9995546318289786,1.0,0.977548828780455,0.015625,0.0009054553685957896,0.9988313109210264,0.9936305732484076,1.0,0.7,0.9936305732484076,6
2021-05-20 07:00:00,4.262775046883192e+17,34874564826.0,3289915860.0,404.0,2899.0,1.0,0.9993515800969216,1.0,0.9644506811670468,0.0,0.0011070998796630566,0.99828685638146,0.9851485148514852,1.0,1.0,0.9851485148514852,7
2021-05-20 08:00:00,4.262775046883192e+17,37181371543.0,2978722482.0,366.0,4518.0,0.9933110367892976,0.999750427837992,1.0,0.9583715270095142,0.0,0.0005886392622387912,0.9991021814564072,1.0,1.0,1.0,1.0,8
2021-05-20 09:00:00,4.262775046883192e+17,36629852822.0,3115371171.0,433.0,10854.0,0.9966101694915256,0.9998558350753262,1.0,0.9654275092936804,0.0,0.0013707165109034267,0.9991590611164699,0.9953810623556582,1.0,1.0,0.9953810623556582,9
2021-05-20 10:00:00,4.262775046883192e+17,36740919057.0,3045170756.0,311.0,5811.0,0.8784722222222222,0.9996640662909186,1.0,0.958666538202139,0.0,0.0007721212745148505,0.9985468451242828,0.990353697749196,1.0,0.8571428571428571,0.990353697749196,10
2021-05-20 11:00:00,4.262775046883192e+17,34075502895.0,2736072009.0,327.0,10874.0,0.9911111111111112,0.9998546617251654,1.0,0.963333022068665,0.0,0.0012266559855805335,0.9989302950395542,0.9969418960244648,1.0,0.875,0.9969418960244648,11
2021-05-20 12:00:00,4.262775046883192e+17,33768509106.0,2567983755.0,355.0,3369.0,0.9914529914529916,0.9997071313515888,1.0,0.947503521677884,0.0,0.0006664274363049162,0.9986022516455312,1.0,1.0,1.0,1.0,12
2021-05-20 13:00:00,4.262775046883192e+17,34685757337.0,2999172349.0,334.0,5622.0,0.9957983193277312,0.9997162919355984,1.0,0.943671100959906,0.0,0.0005140758873929008,0.99893102694298,0.994011976047904,1.0,0.7777777777777778,0.994011976047904,13
2021-05-20 14:00:00,4.262775046883192e+17,34977645066.0,3024847472.0,270.0,5651.0,0.970684039087948,0.9999266055045872,1.0,0.948686254001458,0.0,0.0008597799974712354,0.9991482539205372,0.9888888888888888,1.0,1.0,0.9888888888888888,14
2021-05-20 15:00:00,4.262775046883192e+17,36040042822.0,3809586845.0,364.0,2806.0,0.987603305785124,0.9995112965677982,1.0,0.9706217633456014,0.019230769230769232,0.0008726003490401396,0.9990560348218266,0.9945054945054944,1.0,0.8333333333333334,0.9945054945054944,15
2021-05-20 16:00:00,4.262775046883192e+17,36774636218.0,3432448734.0,490.0,7342.0,0.9798657718120806,0.9996249445940878,1.0,0.9881204668238666,0.0,0.002217501925725357,0.9988425658001344,0.9897959183673468,1.0,0.9333333333333332,0.9897959183673468,16
2021-05-20 17:00:00,4.262775046883192e+17,35629542272.0,3053973308.0,602.0,9286.0,1.0,0.9994901254291444,1.0,0.9608495754943164,0.0,0.001929614995865111,0.9984450745449556,0.9883720930232558,1.0,0.9444444444444444,0.9883720930232558,17
2021-05-20 18:00:00,4.262775046883192e+17,38001448864.0,2995112878.0,556.0,8702.0,1.0,0.9995875721748694,1.0,0.7914181127982647,0.010101010101010102,0.0016340643205607918,0.9987300392747112,0.9892086330935252,1.0,0.9333333333333332,0.9892086330935252,18
2021-05-20 19:00:00,4.262775046883192e+17,35941527929.0,3332166180.0,415.0,9745.0,0.9213197969543148,0.9995684504049926,1.0,0.95029499717126,0.0,0.0016979876551708314,0.998822597079135,0.9975903614457832,0.9655172413793104,0.8857142857142857,0.9975903614457832,19
2021-05-20 20:00:00,4.262775046883192e+17,35064181544.0,3680583419.0,411.0,10336.0,0.9937106918238994,0.99948455268838,1.0,0.9744049559830452,0.0,0.0012345679012345679,0.9989291724032432,0.9975669099756692,1.0,0.9090909090909092,0.9975669099756692,20
2021-05-20 21:00:00,4.262775046883192e+17,37392033815.0,3043098617.0,409.0,5035.0,1.0,0.9997343340085676,1.0,0.9461462589826688,0.0,0.0012355108275676162,0.999287273375206,0.9926650366748166,1.0,1.0,0.9926650366748166,21
2021-05-20 22:00:00,4.262775046883192e+17,36551794567.0,4160842886.0,322.0,5377.0,1.0,0.9994176287211812,1.0,0.9852927770518703,0.0,0.0011793287260891102,0.9983630325990366,0.9844720496894409,1.0,0.7857142857142857,0.9844720496894409,22
2021-05-20 23:00:00,4.262775046883192e+17,38883221384.0,3605594176.0,243.0,4509.0,1.0,0.9997700708948074,1.0,0.973782648641554,0.0,0.0010418665862418775,0.9993753055570644,0.9876543209876544,1.0,1.0,0.9876543209876544,23
2021-05-21 00:00:00,4.262775046883192e+17,39610815863.0,3988064032.0,203.0,2571.0,1.0,0.9997554314596666,1.0,0.9710272788227404,0.0,0.0007194244604316548,0.9990673177154772,0.9901477832512317,1.0,1.0,0.9901477832512317,0
2021-05-21 01:00:00,4.262775046883192e+17,36349338046.0,4252918874.0,228.0,3030.0,0.9,0.9997530864197532,1.0,0.9416356877323421,0.0,0.0007236695613449121,0.9987020877057328,0.9780701754385964,1.0,0.8571428571428571,0.9780701754385964,1
2021-05-21 02:00:00,4.262775046883192e+17,35861300544.0,4268523674.0,195.0,1579.0,1.0,0.9996003037691354,1.0,0.9681461952399871,0.0,0.0010492897115798538,0.9993050358173848,0.9948717948717948,1.0,0.5,0.9948717948717948,2
2021-05-21 03:00:00,4.262775046883192e+17,35156085681.0,2995840850.0,181.0,2235.0,1.0,0.9999105905494212,1.0,0.9567209162145872,0.07142857142857142,0.0005604159531741337,0.9996909669643684,0.9889502762430941,0.6666666666666666,0.6666666666666666,0.9889502762430941,3
2021-05-21 04:00:00,4.262775046883192e+17,33508947407.0,4857199214.0,126.0,3090.0,1.0,0.9997022923489134,1.0,0.9659792203734084,0.0,0.000535029575245965,0.9994738688179586,0.992063492063492,1.0,0.5,0.992063492063492,4
2021-05-21 05:00:00,4.262775046883192e+17,35558825516.0,2761453086.0,186.0,1135.0,1.0,0.9996088997045021,1.0,0.9872529245663574,0.0,0.0004838953576289127,0.9992536199432752,0.989247311827957,1.0,0.6,0.989247311827957,5
2021-05-21 06:00:00,4.262775046883192e+17,36208355283.0,4568668030.0,238.0,2574.0,0.9966442953020134,0.9998766041461008,1.0,0.9851041191670468,0.04166666666666666,0.001650356129480572,0.9986242476354256,0.9915611814345991,1.0,0.5714285714285714,0.9873949579831932,6
2021-05-21 07:00:00,4.262775046883192e+17,36743183137.0,2871798705.0,252.0,3644.0,0.9596273291925466,0.9997494676186898,1.0,0.9961202715809894,0.0,0.0006106426286711254,0.9993681973521724,0.988095238095238,1.0,1.0,0.988095238095238,7
2021-05-21 08:00:00,4.262775046883192e+17,36119101543.0,3214256010.0,353.0,3361.0,0.9583333333333334,0.9995981999357121,1.0,0.9702235843142718,0.01694915254237288,0.0006359036744173187,0.9986884170833676,0.9943342776203966,1.0,0.6,0.9943342776203966,8
2021-05-21 09:00:00,4.262775046883192e+17,34488089471.0,3338258862.0,296.0,6217.0,0.6778115501519757,0.9997282081149292,1.0,0.9830604578637748,0.0,0.0006135623966280745,0.9992847113677908,0.9966216216216216,1.0,1.0,0.9966216216216216,9
2021-05-21 10:00:00,4.262775046883192e+17,37598442292.0,3458860353.0,263.0,7638.0,0.9449838187702264,0.9996545238186634,1.0,0.989797359316529,0.0,0.0005780194950211503,0.9988289179201584,1.0,1.0,0.875,1.0,10
2021-05-21 11:00:00,4.262775046883192e+17,35679301657.0,3093275177.0,245.0,6235.0,1.0,0.9998455538823892,1.0,0.981075179369866,0.0,0.0010273972602739725,0.9989523585029204,1.0,1.0,0.6363636363636364,1.0,11
2021-05-21 12:00:00,4.262775046883192e+17,35408728874.0,2862611416.0,176.0,1708.0,1.0,0.9999219542651994,1.0,0.989625238196062,0.0,0.0007052370380044404,0.9991939468004888,1.0,1.0,1.0,1.0,12
2021-05-21 13:00:00,4.262775046883192e+17,35313058299.0,3217242286.0,220.0,5065.0,1.0,0.9997266692698163,1.0,0.9863256606990622,0.0,0.0008004696088371845,0.9988920252196164,1.0,1.0,0.9,1.0,13
2021-05-21 14:00:00,4.262775046883192e+17,32530869916.0,3324614171.0,280.0,3884.0,1.0,0.9996461151305442,1.0,0.9871284409967735,0.0,0.0006190783807062878,0.9990913221263062,0.9928571428571428,1.0,1.0,0.9928571428571428,14
2021-05-21 15:00:00,4.262775046883192e+17,34260021181.0,3093568689.0,267.0,2115.0,0.9930069930069929,0.9994897773242464,1.0,0.9873616680032076,0.0,0.000845771144278607,0.9992092322139028,0.99625468164794,1.0,0.8,0.99625468164794,15
2021-05-21 16:00:00,4.262775046883192e+17,34522188402.0,3204326290.0,597.0,5074.0,1.0,0.9991629557705828,1.0,0.9717256789274664,0.0,0.0017120551510032642,0.9987791368045036,0.9966499162479062,1.0,0.7619047619047619,0.9966499162479062,16
2021-05-21 17:00:00,4.262775046883192e+17,35385181789.0,3712924971.0,684.0,6875.0,0.9966442953020134,0.9994324810038779,1.0,0.969743019185368,0.0,0.0012863390789812196,0.998404662639326,0.9897660818713452,1.0,0.9444444444444444,0.9897660818713452,17
2021-05-21 18:00:00,4.262775046883192e+17,37471499462.0,4521277530.0,583.0,8356.0,0.997275204359673,0.9997544807267371,1.0,0.9761677535655584,0.0,0.0013489303403941405,0.9986455793794671,0.9845626072041166,1.0,0.6923076923076923,0.9845626072041166,18
2021-05-21 19:00:00,4.262775046883192e+17,35492922729.0,4905720859.0,485.0,7565.0,1.0,0.999805850375356,1.0,0.9642984844734164,0.0,0.0010254581122653708,0.9987486553533402,0.9855670103092784,1.0,0.8235294117647058,0.9855670103092784,19
2021-05-21 20:00:00,4.262775046883192e+17,35834331492.0,4564473131.0,495.0,7663.0,0.9973118279569892,0.9995171570205368,1.0,0.9783475783475784,0.0,0.001694952085008366,0.9982384911172693,0.993939393939394,1.0,0.8823529411764706,0.993939393939394,20
2021-05-21 21:00:00,4.262775046883192e+17,38638630581.0,4214070174.0,425.0,8260.0,1.0,0.9995084706884688,1.0,0.9589852121731676,0.006666666666666667,0.0044014084507042256,0.9990408422743192,1.0,1.0,0.8421052631578947,1.0,21
2021-05-21 22:00:00,4.262775046883192e+17,37678029485.0,4194169638.0,365.0,9996.0,0.9898218829516541,0.9996586681230161,1.0,0.9885834459966952,0.01,0.0017622594515848587,0.9990469992097066,0.9917808219178084,1.0,0.8571428571428571,0.9917808219178084,22
2021-05-21 23:00:00,4.262775046883192e+17,36504550454.0,4377985063.0,358.0,4543.0,1.0,0.999699564368334,1.0,0.9814071343951559,0.0,0.0005345687811831789,0.999546096429292,0.9916201117318436,1.0,1.0,0.9916201117318436,23
2021-05-22 00:00:00,4.262775046883192e+17,36327456524.0,2601786041.0,318.0,2518.0,1.0,0.9998362065435484,1.0,0.973219476744186,0.0,0.00019249278152069297,0.998937995261825,1.0,1.0,1.0,1.0,0
2021-05-22 01:00:00,4.262775046883192e+17,36040722683.0,2883641274.0,189.0,3176.0,1.0,0.9997900835467484,1.0,0.9905756695201444,0.0,0.000797584458497123,0.999210355621986,1.0,1.0,1.0,1.0,1
2021-05-22 02:00:00,4.262775046883192e+17,35312665963.0,2943886119.0,157.0,1362.0,0.9947643979057592,0.9996709985194934,1.0,0.9817747019819558,0.0,0.0014507182477599206,0.9990668740279938,0.9872611464968152,1.0,1.0,0.9872611464968152,2
2021-05-22 03:00:00,4.262775046883192e+17,35024010194.0,3142031485.0,121.0,6488.0,1.0,0.9999571495907786,1.0,0.9922212618841832,0.0,0.0005034948465821585,0.9992649220817408,0.9917355371900828,1.0,1.0,0.9917355371900828,3
2021-05-22 04:00:00,4.262775046883192e+17,34524870981.0,4171449956.0,146.0,4148.0,0.8341968911917098,0.999489405157008,1.0,1.0,0.0,5.9536212901497336e-05,0.9994975468463676,1.0,1.0,1.0,1.0,4
2021-05-22 05:00:00,4.262775046883192e+17,37665309700.0,3856319717.0,209.0,1649.0,0.9254901960784314,0.9996141313668324,1.0,0.9720889828908108,0.0,0.001112086625695054,0.998696558915537,0.9808612440191388,0.9825252632244289,0.0,0.9808612440191388,5
2021-05-22 06:00:00,4.262775046883192e+17,38974232261.0,2573932773.0,375.0,3693.0,0.6927710843373494,0.9991439054219324,1.0,0.9325021784301896,0.0,0.0008144008537167571,0.9988622804339984,0.9813829787234044,1.0,1.0,0.9840000000000001,6
2021-05-22 07:00:00,4.262775046883192e+17,37772549836.0,3676703952.0,439.0,4797.0,0.9970238095238096,0.9996089778681472,1.0,0.9426330719172368,0.0,0.0008257858284496537,0.9984777302433008,0.9794988610478359,1.0,0.8,0.9794988610478359,7
2021-05-22 08:00:00,4.262775046883192e+17,38385305318.0,2720823300.0,399.0,4326.0,0.9959839357429718,0.9993950637199548,1.0,0.9291972531375801,0.0,0.0006115357887421821,0.9992872220851496,0.9974937343358397,1.0,0.8,0.9974937343358397,8
2021-05-22 09:00:00,4.262775046883192e+17,37086191734.0,3015255500.0,403.0,3958.0,0.996078431372549,0.9995150731431344,1.0,0.9497310788483848,0.013333333333333334,0.0011949423370848965,0.9989838514775348,0.9950372208436724,1.0,0.6,0.9950372208436724,9
2021-05-22 10:00:00,4.262775046883192e+17,38573194453.0,3172263921.0,347.0,3440.0,1.0,0.9995195457523476,1.0,0.963879043812684,0.0,0.0013517166801838335,0.999076776460778,0.9971181556195964,1.0,0.8571428571428571,0.9971181556195964,10
2021-05-22 11:00:00,4.262775046883192e+17,36087191532.0,3744559274.0,329.0,2949.0,0.9957446808510638,0.9997415686781238,1.0,0.9395442851892688,0.0,0.0005919786887672044,0.9991779937175234,0.9908814589665652,1.0,1.0,0.9908814589665652,11
2021-05-22 12:00:00,4.262775046883192e+17,35465499745.0,3164400886.0,286.0,3772.0,1.0,0.9996296448705816,1.0,0.9754794672997738,0.0,0.0010750254611293425,0.9991628062733716,0.986013986013986,1.0,0.6666666666666666,0.986013986013986,12
2021-05-22 13:00:00,4.262775046883192e+17,35769418730.0,3471040952.0,176.0,2915.0,1.0,0.9997774216524216,1.0,0.9656115050909236,0.0,0.0007375537799631224,0.9988150218765192,0.9943181818181818,1.0,1.0,0.9943181818181818,13
