index;cell_id;DL_TRAFFIC_VOLUME;UL_TRAFFIC_VOLUME;Inter_X2_based_HO_prep;PDCP_SDU_Volume_DL;VoLTE_total_traffic;INTRA_FREQ_HO_SR_RATIO;RRC_SR_RATIO;Intra_eNB_HO_SR_total_RATIO;E_UTRAN_RRC_Conn_Stp_Failure_due_RRC_timer_expiry_RATIO;CELL_AVAILABILITY_RATIO;RACH_Stp_Completion_SR_RATIO;Total_E_UTRAN_RRC_Conn_Stp_SR_RATIO;Inter_RAT_HO_SR_UTRAN_SRVCC_RATIO;UL_THROUGHPUT_RATIO;E_RAB_QCI1_DR_RATIO;DCR_LTE_RATIO;CSSR_LTE_RATIO;LTE_INTER_ENODEB_HOSR_RATIO;E_UTRAN_Inter_Freq_HO_SR_RATIO;Inter_RAT_HO_SR_GERAN_SRVCC_RATIO;Inter_RAT_Total_HO_SR_RATIO;E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO;DL_THROUGHPUT_RATIO;E_RAB_DR_RATIO
20/05/2021 05:00;9.10621795573706e+16;202106681024.0;27684549944.0;;;;1.0;1.0;;;1.0;;;;3.4066964982411263;;0.0010843634786380394;0.9664179104477612;0.3148148148148148;;;;;9.403942126104907;
20/05/2021 06:00;9.10621795573706e+16;233678803528.0;18577319392.0;;;;1.0;0.9997168342064279;;;1.0;;;;2.9415015006317726;;0.0007141399714344012;0.9656320375991384;0.2112676056338028;;;;;10.681857893858654;
20/05/2021 07:00;9.10621795573706e+16;229816876928.0;17050954800.0;;;;1.0;0.999593220338983;;;1.0;;;;2.505419784995639;;0.0027279812938425566;0.9654501667284179;0.6086956521739131;;;;;9.051691468985982;
20/05/2021 08:00;9.10621795573706e+16;218849637608.0;13207929448.0;;;;1.0;0.9992580685050081;;;1.0;;;;1.9503980678580166;;0.0035507381797794803;0.9660595290981786;0.6153846153846154;;;;;8.542668373434651;
20/05/2021 09:00;9.10621795573706e+16;300128167416.0;14325999600.0;;;;1.0;0.9997391757955139;;;1.0;;;;1.83941141717311;;0.0026566958575223853;0.9582716506291635;0.7575757575757576;;;;;8.497050540096836;
20/05/2021 10:00;9.10621795573706e+16;294327636144.0;12896300520.0;;;;1.0;0.9997251614676378;;;1.0;;;;1.627576046536896;;0.0037431048069345944;0.9724405720238659;0.7843137254901961;;;;;7.66917570862996;
20/05/2021 11:00;9.10621795573706e+16;222765171848.0;12518341232.0;;;;1.0;0.9994902510513572;;;1.0;;;;1.4838434614115745;;0.001539576163738453;0.9732578397212543;0.4583333333333333;;;;;7.219266493145576;
20/05/2021 12:00;9.10621795573706e+16;265259877328.0;12978243720.0;;;;1.0;0.9998639270649068;;;1.0;;;;1.7750996766086808;;0.0031012404961984793;0.971003360537686;0.8666666666666667;;;;;7.615509908789073;
20/05/2021 13:00;9.10621795573706e+16;277446411544.0;21757956800.0;;;;1.0;1.0;;;1.0;;;;1.9877219920977591;;0.0031597297886249726;0.9699584199584199;0.6363636363636364;;;;;5.740152234872852;
20/05/2021 14:00;9.10621795573706e+16;300148289968.0;29032667992.0;;;;1.0;0.9988582845725703;;;1.0;;;;2.396446304308127;;0.007023060796645702;0.9710785298252661;0.47619047619047616;;;;;5.82853016047969;
20/05/2021 15:00;9.10621795573706e+16;302426950504.0;24129254936.0;;;;1.0;0.9992537313432835;;;1.0;;;;2.258406708615418;;0.0038171407797873307;0.9699051926589545;0.4642857142857143;;;;;6.61607017595543;
20/05/2021 16:00;9.10621795573706e+16;276979819288.0;23182997320.0;;;;1.0;0.9998690756742603;;;1.0;;;;2.180224135199942;;0.0015800908552241755;0.9596879063719116;0.3541666666666667;;;;;5.112348269716024;
20/05/2021 17:00;9.10621795573706e+16;294843354320.0;19707403800.0;;;;1.0;0.9996052112120016;;;1.0;;;;1.586887252570285;;0.002506516944054542;0.9588350602072249;0.42592592592592593;;;;;5.591866414692977;
20/05/2021 18:00;9.10621795573706e+16;347740535744.0;23106684800.0;;;;1.0;0.9995003123048095;;;1.0;;;;2.113894292647388;;0.0016176867080075492;0.9644652748189178;0.5932203389830508;;;;;5.093717489787114;
20/05/2021 19:00;9.10621795573706e+16;296817715872.0;21860768576.0;;;;1.0;0.9997218358831711;;;1.0;;;;1.660118763922515;;0.0012983121941476082;0.9717250571210967;0.6170212765957447;;;;;3.165726637582373;
20/05/2021 20:00;9.10621795573706e+16;262066618032.0;23229680960.0;;;;0.9893617021276596;0.9991311902693311;;;1.0;;;;1.720743701923405;;0.0008889679082585119;0.969251677567315;0.6231884057971014;;;;;2.8432931398338948;
20/05/2021 21:00;9.10621795573706e+16;262608333512.0;25491670240.0;;;;1.0;0.9997565429093123;;;1.0;;;;1.7009564891655298;;0.0013335704125177809;0.9606464037511513;0.6818181818181818;;;;;3.5939051761237537;
20/05/2021 22:00;9.10621795573706e+16;278328814512.0;28258642784.0;;;;1.0;0.9998621260168207;;;1.0;;;;2.17175078771847;;0.00107369448511469;0.9747962147474937;0.6964285714285714;;;;;2.815352306959884;
20/05/2021 23:00;9.10621795573706e+16;315063921152.0;22238747672.0;;;;1.0;0.9998667732480682;;;1.0;;;;1.8392756683070859;;0.0006389776357827476;0.9851726893367664;0.359375;;;;;3.065527196370869;
21/05/2021 00:00;9.10621795573706e+16;284501139288.0;28650362656.0;;;;1.0;0.9998568975386377;;;1.0;;;;2.3878454424020816;;0.0005943536404160475;0.9804110778732027;0.37142857142857144;;;;;3.219871853910465;
21/05/2021 01:00;9.10621795573706e+16;308601944144.0;60452147656.0;;;;1.0;1.0;;;1.0;;;;4.363333846911842;;0.0006794247537085268;0.9808408145390848;0.6666666666666666;;;;;4.964293711780983;
21/05/2021 02:00;9.10621795573706e+16;329931488952.0;38368650224.0;;;;1.0;0.9997059688326962;;;1.0;;;;3.5752779625652615;;0.001048767697954903;0.9724103082364831;0.2727272727272727;;;;;5.5380423715842415;
21/05/2021 03:00;9.10621795573706e+16;248612514664.0;26035673784.0;;;;1.0;0.9998568565702834;;;1.0;;;;2.456690345125377;;0.0003057792273978188;0.9824788451966152;0.25;;;;;6.686422490189615;
21/05/2021 04:00;9.10621795573706e+16;244313350184.0;22784875024.0;;;;0.9166666666666666;1.0;;;1.0;;;;2.5484886628822587;;0.00019825535289452815;0.9778505392912172;0.6666666666666666;;;;;8.383537606797427;
21/05/2021 05:00;9.10621795573706e+16;241362334824.0;22690375736.0;;;;1.0;0.9998566102667049;;;1.0;;;;3.110459757961908;;0.00030478512648582747;0.9783016076536147;0.6666666666666666;;;;;9.208382283789836;
21/05/2021 06:00;9.10621795573706e+16;262890760128.0;22609308144.0;;;;1.0;1.0;;;1.0;;;;3.1551058702954893;;0.0003094378545642084;0.9775798218396556;0.3125;;;;;9.957736144925759;
21/05/2021 07:00;9.10621795573706e+16;251901582752.0;19806135104.0;;;;1.0;0.9992999159899187;;;1.0;;;;3.114267204610459;;0.0009749439407234084;0.9782485341403443;0.6304347826086957;;;;;11.819425855129252;
21/05/2021 08:00;9.10621795573706e+16;269951476136.0;39057867344.0;;;;1.0;0.9989103786434214;;;1.0;;;;3.9037528354506983;;0.0007968127490039841;0.9687559717179438;0.7857142857142857;;;;;5.352652592245444;
21/05/2021 09:00;9.10621795573706e+16;255824054288.0;43799196736.0;;;;1.0;0.999603069595131;;;1.0;;;;3.3989284831372903;;0.00019839301656581688;0.9644819094525479;0.717948717948718;;;;;5.557363811352672;
21/05/2021 10:00;9.10621795573706e+16;293697479680.0;44687841456.0;;;;0.9767441860465116;1.0;;;1.0;;;;3.332321596103379;;0.00019269679159841988;0.9758386767029087;0.4791666666666667;;;;;5.805553786670521;
21/05/2021 11:00;9.10621795573706e+16;237021413208.0;15780182360.0;;;;1.0;0.9990911451571021;;;1.0;;;;2.048428850070424;;0.0;0.9765581908439052;0.6086956521739131;;;;;7.0432252660510155;
21/05/2021 12:00;9.10621795573706e+16;242344730512.0;25981589280.0;;;;1.0;0.9994897959183674;;;1.0;;;;2.51408197680865;;0.00018258170531312764;0.9828118113706479;0.3333333333333333;;;;;4.318348754321751;
21/05/2021 13:00;9.10621795573706e+16;244836808216.0;21405027032.0;;;;1.0;0.9991939817302525;;;1.0;;;;1.8645845693612975;;0.0002961208172934557;0.9645636073872691;0.1;;;;;3.947096960207746;
21/05/2021 14:00;9.10621795573706e+16;278118515304.0;23245507432.0;;;;1.0;0.9997043169722057;;;1.0;;;;2.114324949333421;;0.0008343763037129745;0.9746569167584894;0.5;;;;;3.3394094650451764;
21/05/2021 15:00;9.10621795573706e+16;245264718520.0;20998880992.0;;;;1.0;0.9995669120831528;;;1.0;;;;1.9581052858345709;;0.0016137165910237014;0.9746267200156143;0.5;;;;;3.514185442760741;
21/05/2021 16:00;9.10621795573706e+16;277169296440.0;22322890208.0;;;;0.9841269841269841;0.9994695663705079;;;1.0;;;;2.090321701977932;;0.0010347098109302981;0.9759624073739381;0.5384615384615384;;;;;3.4837288897635004;
21/05/2021 17:00;9.10621795573706e+16;297711450184.0;24294053288.0;;;;1.0;0.9997456765005086;;;1.0;;;;2.3229251174268866;;0.0008202697776157491;0.971781919526215;0.45714285714285713;;;;;5.819027648378943;
21/05/2021 18:00;9.10621795573706e+16;259836372816.0;24434695376.0;;;;0.9714285714285714;0.999629034252504;;;1.0;;;;2.5894227617294456;;0.002956459415875291;0.9738432320441989;0.7352941176470589;;;;;7.810635954646798;
21/05/2021 19:00;9.10621795573706e+16;238130028352.0;21782875176.0;;;;1.0;0.9996178343949045;;;1.0;;;;1.8797858498408455;;0.0005431830526887561;0.9795865409566646;0.6842105263157895;;;;;3.344347406858927;
21/05/2021 20:00;9.10621795573706e+16;213660143984.0;18020995440.0;;;;1.0;0.9988978692138134;;;1.0;;;;1.6568108574170188;;0.0011770640659155877;0.9825291860560046;0.3548387096774194;;;;;4.40948578588855;
21/05/2021 21:00;9.10621795573706e+16;229255741504.0;20308638336.0;;;;1.0;0.9984323971260614;;;1.0;;;;1.6175487006208011;;0.0006252232940335835;0.9832845080130966;0.6382978723404256;;;;;3.9203347645771163;
21/05/2021 22:00;9.10621795573706e+16;265637709864.0;20288468848.0;;;;1.0;0.9984739178690344;;;1.0;;;;1.8477777666317838;;0.0006724303554274736;0.9873772791023843;0.6578947368421053;;;;;3.433200813134707;
21/05/2021 23:00;9.10621795573706e+16;242848136024.0;20858476520.0;;;;1.0;0.9994194484760522;;;1.0;;;;2.17641318422914;;0.0010976948408342481;0.9828208882381649;0.5185185185185185;;;;;4.473054131154405;
22/05/2021 00:00;9.10621795573706e+16;273609610904.0;25070559336.0;;;;1.0;0.9995625546806649;;;1.0;;;;2.2156502141908856;;0.0007862407862407862;0.9848208281295033;0.19230769230769232;;;;;4.025160099497295;
22/05/2021 01:00;9.10621795573706e+16;262459824048.0;20498834520.0;;;;1.0;0.9998651564185544;;;1.0;;;;2.449408446798359;;0.0009226794611551947;0.9810349498780818;0.07692307692307693;;;;;5.487306165285269;
22/05/2021 02:00;9.10621795573706e+16;271545744672.0;22209089816.0;;;;1.0;0.9998595900028082;;;1.0;;;;2.4953362395862575;;0.0010392064241851677;0.9922400897531788;0.17647058823529413;;;;;7.1802670055722455;
22/05/2021 03:00;9.10621795573706e+16;296831144992.0;23932404440.0;;;;1.0;1.0;;;1.0;;;;2.9734196410975864;;0.00029486927462158444;0.9911727616645649;0.0625;;;;;8.005687638869219;
22/05/2021 04:00;9.10621795573706e+16;260068997048.0;12823312968.0;;;;1.0;0.9998720245712823;;;1.0;;;;1.942930276828507;;0.000270929287455974;0.9914514692787177;0.2631578947368421;;;;;7.873343742406782;
22/05/2021 05:00;9.10621795573706e+16;224386473864.0;20488944864.0;;;;0.9411764705882353;1.0;;;1.0;;;;3.0557367744361765;;0.0007371913011426465;0.990726429675425;0.2727272727272727;;;;;7.098681449086664;
22/05/2021 06:00;9.10621795573706e+16;207851985888.0;16978730200.0;;;;1.0;0.9998753117206982;;;1.0;;;;2.983899805306679;;0.0009250693802035153;0.9843544137022397;0.39655172413793105;;;;;11.08539618754266;
22/05/2021 07:00;9.10621795573706e+16;217583146376.0;20818434592.0;;;;1.0;0.9996116504854369;;;1.0;;;;3.2552971375949507;;0.0022655188038060714;0.9800842253026847;0.1891891891891892;;;;;10.081549751619413;
22/05/2021 08:00;9.10621795573706e+16;265384284904.0;20590979072.0;;;;1.0;0.9998783750912187;;;1.0;;;;2.4835150340118326;;0.0005122076148198737;0.9812385854225469;0.4594594594594595;;;;;8.72993588329119;
22/05/2021 09:00;9.10621795573706e+16;260290829464.0;23986090192.0;;;;1.0;0.9997535124476213;;;1.0;;;;3.1899880270328755;;0.0019061450485613144;0.9732377120867588;0.8928571428571429;;;;;8.419387935026515;
22/05/2021 10:00;9.10621795573706e+16;238762962720.0;37488022312.0;;;;1.0;0.999740562978337;;;1.0;;;;3.8252838174414605;;0.0005687203791469195;0.9827094638094362;0.5555555555555556;;;;;7.9226881977740415;
22/05/2021 11:00;9.10621795573706e+16;275227049672.0;20620982128.0;;;;1.0;0.9997561273015486;;;1.0;;;;2.658679392221687;;0.00372557928214448;0.9778148018239214;0.2;;;;;7.062391182737763;
22/05/2021 12:00;9.10621795573706e+16;251909931464.0;15629116488.0;;;;1.0;0.999485728979172;;;1.0;;;;2.143782128208638;;0.0007613247049866769;0.9747930082796689;0.39285714285714285;;;;;6.496110609927183;
22/05/2021 13:00;9.10621795573706e+16;279714008488.0;31807301336.0;;;;1.0;1.0;;;1.0;;;;2.9563019902702337;;0.0005422503389064618;0.9855225059226113;0.5882352941176471;;;;;4.931512733636369;
22/05/2021 14:00;9.10621795573706e+16;280436060640.0;22441801224.0;;;;1.0;1.0;;;1.0;;;;2.3498197153594713;;0.0019792182088075212;0.9848587134728518;0.3225806451612903;;;;;4.468126790610235;
22/05/2021 15:00;9.10621795573706e+16;272407071440.0;18266446472.0;;;;1.0;0.9998686284813453;;;1.0;;;;1.6964915121639106;;0.0008493771234428086;0.9838709677419355;0.6;;;;;5.518572670773016;
22/05/2021 16:00;9.10621795573706e+16;292667263688.0;22802468944.0;;;;1.0;0.9983675373134329;;;1.0;;;;1.892126215025079;;0.0009903441445902451;0.9769420370517612;0.288135593220339;;;;;4.221363794010456;
22/05/2021 17:00;9.10621795573706e+16;315082583904.0;23451458608.0;;;;1.0;0.9990501068629779;;;1.0;;;;1.7061182097872616;;0.0024489106569836176;0.9690115904700579;0.5185185185185185;;;;;6.617159752343796;
22/05/2021 18:00;9.10621795573706e+16;282005930560.0;21448934744.0;;;;1.0;0.9996343692870201;;;1.0;;;;2.087377247168827;;0.0008727526618956188;0.9671420231840547;0.6981132075471698;;;;;9.121097510918135;
22/05/2021 19:00;9.10621795573706e+16;270017669192.0;22256341976.0;;;;1.0;0.9994611343122727;;;1.0;;;;1.9182876166311982;;0.001554605518849592;0.9823258437529379;0.6981132075471698;;;;;4.444515181001577;
22/05/2021 20:00;9.10621795573706e+16;272054936032.0;19140899168.0;;;;1.0;0.9996104402025711;;;1.0;;;;1.452900404597693;;0.0008258396035969903;0.9870477891916034;0.2727272727272727;;;;;3.707894789439966;
22/05/2021 21:00;9.10621795573706e+16;243656894248.0;27524241496.0;;;;1.0;0.9998666666666667;;;1.0;;;;1.8769885303777385;;0.0006518297793090605;0.9869334795321637;0.30952380952380953;;;;;3.3715250442022944;
22/05/2021 22:00;9.10621795573706e+16;235208387640.0;20257968400.0;;;;1.0;0.9991836734693877;;;1.0;;;;1.5897090371335216;;0.0008058829455021658;0.9729547641963426;0.38636363636363635;;;;;3.384522273892431;
22/05/2021 23:00;9.10621795573706e+16;259136067928.0;18274469920.0;;;;1.0;0.9976569821930646;;;1.0;;;;1.88248013305826;;0.0008868196430550937;0.9912800086123372;0.45;;;;;4.7950826199920495;
23/05/2021 00:00;9.10621795573706e+16;286200176360.0;20142563256.0;;;;1.0;0.9992220320522794;;;1.0;;;;2.0744832271653864;;0.00011303266644060134;0.9882739726027397;0.14705882352941177;;;;;5.1804468415381715;
23/05/2021 01:00;9.10621795573706e+16;246060355064.0;15209569928.0;;;;1.0;0.9996865203761756;;;1.0;;;;1.9550760086764247;;0.0;0.9956901315062437;0.23076923076923078;;;;;7.314827598208554;
23/05/2021 02:00;9.10621795573706e+16;301296221384.0;18954696704.0;;;;1.0;0.9998369210697978;;;1.0;;;;2.8970150821137652;;0.00034678071899202405;0.9926867686768677;0.6363636363636364;;;;;8.140171077186876;
23/05/2021 03:00;9.10621795573706e+16;250238562728.0;18967995672.0;;;;1.0;1.0;;;1.0;;;;2.9096283738345186;;0.0012291876187283494;0.9938704028021016;0.3333333333333333;;;;;10.454049356831641;
23/05/2021 04:00;9.10621795573706e+16;241551755224.0;17300613184.0;;;;1.0;0.9998409163219854;;;1.0;;;;2.8061010033290947;;0.0006843846241587772;0.9939502576742102;0.375;;;;;13.208425805093784;
23/05/2021 05:00;9.10621795573706e+16;283730679744.0;15080595160.0;;;;1.0;0.9997046226554424;;;1.0;;;;1.9077332602395711;;0.0006337135614702154;0.9905306971904266;0.39215686274509803;;;;;9.159397214156368;
23/05/2021 06:00;9.10621795573706e+16;211755370872.0;28528664960.0;;;;1.0;0.9998593332395554;;;1.0;;;;3.9186310029829956;;0.000837696335078534;0.98454926839251;0.4117647058823529;;;;;11.721657388408161;
23/05/2021 07:00;9.10621795573706e+16;241378056048.0;26923077288.0;;;;1.0;0.9997327989311957;;;1.0;;;;3.2539212501676955;;0.0006936187078874356;0.9808640185561032;0.4528301886792453;;;;;8.640738931806013;
23/05/2021 08:00;9.10621795573706e+16;253078638368.0;34947410872.0;;;;0.9827586206896551;0.9992014905509715;;;1.0;;;;4.111246263610812;;0.0007091480093202309;0.975;0.23170731707317074;;;;;9.938738522713791;
23/05/2021 09:00;9.10621795573706e+16;248918104336.0;19176762304.0;;;;1.0;0.9996138499163342;;;1.0;;;;2.5334580814730097;;0.0004836525440123815;0.9773193951838716;0.358974358974359;;;;;7.305414672403581;
23/05/2021 10:00;9.10621795573706e+16;283153194056.0;23648630664.0;;;;1.0;0.9998643883916464;;;1.0;;;;2.794082152119659;;0.0003068425897514575;0.9813621493010806;0.6111111111111112;;;;;6.8613616186806015;
23/05/2021 11:00;9.10621795573706e+16;260133674592.0;22463995136.0;;;;0.9879518072289156;0.9995785332958697;;;1.0;;;;2.7856022584493445;;0.000531575590048905;0.984484898634671;0.35714285714285715;;;;;6.035869292786482;
23/05/2021 12:00;9.10621795573706e+16;219244204488.0;28526699560.0;;;;1.0;0.9997246696035242;;;1.0;;;;3.300904426281027;;0.0006307821698906644;0.9745839636913767;0.2;;;;;5.256461346816373;
23/05/2021 13:00;9.10621795573706e+16;261369281848.0;29611349824.0;;;;1.0;1.0;;;1.0;;;;2.612109418859561;;0.002688750268875027;0.9819895287958115;0.1875;;;;;5.129398492978904;
23/05/2021 14:00;9.10621795573706e+16;277338367168.0;18526797840.0;;;;1.0;0.9991537376586742;;;1.0;;;;2.0679472568653448;;0.0016059957173447537;0.9799382716049383;0.6774193548387096;;;;;4.52544039763145;
23/05/2021 15:00;9.10621795573706e+16;291879562240.0;21458222216.0;;;;1.0;0.9991315675206253;;;1.0;;;;2.4131386128307497;;0.0019448946515397082;0.9764017959695103;0.7666666666666667;;;;;5.771142082173407;
23/05/2021 16:00;9.10621795573706e+16;246004541264.0;17948530080.0;;;;1.0;1.0;;;1.0;;;;1.688791253735088;;0.0015632633121641427;0.976550822122571;0.48484848484848486;;;;;4.023699712538277;
23/05/2021 17:00;9.10621795573706e+16;258979844864.0;27635004040.0;;;;1.0;0.9998759305210918;;;1.0;;;;1.896612612348081;;0.0012081784386617101;0.9801093092016845;0.39344262295081966;;;;;4.865483827254031;
23/05/2021 18:00;9.10621795573706e+16;281466468368.0;23191578344.0;;;;1.0;0.9997315796537377;;;1.0;;;;1.5684814893744294;;0.0013128660876590588;0.9791869286131103;0.46938775510204084;;;;;3.8510427058469188;
23/05/2021 19:00;9.10621795573706e+16;259379899904.0;25318084696.0;;;;1.0;0.9997304945425145;;;1.0;;;;1.6815658831733111;;0.0015016518169986986;0.9813748079877113;0.6363636363636364;;;;;4.093441254985908;
23/05/2021 20:00;9.10621795573706e+16;247531088080.0;25732369760.0;;;;1.0;0.9997345015266162;;;1.0;;;;1.7838413437870573;;0.001095690284879474;0.9890618052467763;0.39473684210526316;;;;;2.987123676541443;
23/05/2021 21:00;9.10621795573706e+16;241225903880.0;22994249272.0;;;;1.0;0.9997335464961364;;;1.0;;;;1.9438778812620994;;0.001179138321995465;0.9832382623957876;0.3611111111111111;;;;;2.816814068546784;
23/05/2021 22:00;9.10621795573706e+16;287988009152.0;25250714768.0;;;;1.0;1.0;;;1.0;;;;2.1572537601291994;;0.0007613661083315206;0.9770488367218613;0.5882352941176471;;;;;3.3571042146250214;
23/05/2021 23:00;9.10621795573706e+16;290847719320.0;26806752224.0;;;;1.0;0.9996964177292046;;;1.0;;;;2.0846388147052237;;0.0007348309888725593;0.9822353060602984;0.7735849056603774;;;;;3.8707323989591798;
24/05/2021 00:00;9.10621795573706e+16;314484358824.0;24702032224.0;;;;1.0;0.9996487530734106;;;1.0;;;;2.5473736617170992;;0.0006078288353999514;0.9825224374114313;0.5;;;;;3.987455505867655;
24/05/2021 01:00;9.10621795573706e+16;316624709600.0;18762920976.0;;;;1.0;0.9996845923355937;;;1.0;;;;2.520597374082693;;0.0004211856375697589;0.9937675288251792;0.7;;;;;6.037249014404909;
24/05/2021 02:00;9.10621795573706e+16;314139929512.0;17076931520.0;;;;1.0;1.0;;;1.0;;;;2.573868070109533;;0.0004634994206257242;0.9839590443686007;0.6363636363636364;;;;;8.99478196311944;
24/05/2021 03:00;9.10621795573706e+16;210845875936.0;18795217368.0;;;;1.0;1.0;;;1.0;;;;3.6377752948245843;;0.0010712372790573112;0.9947028286894798;0.3333333333333333;;;;;10.466537633772244;
24/05/2021 04:00;9.10621795573706e+16;195463957680.0;20162098896.0;;;;1.0;1.0;;;1.0;;;;3.207385545213442;;0.0004295071405562117;0.9949082422828047;0.07692307692307693;;;;;10.30132398650027;
24/05/2021 05:00;9.10621795573706e+16;227801716840.0;15808513912.0;;;;0.9444444444444444;0.9998539719626168;;;1.0;;;;2.684927790997145;;0.0004087471898630697;0.9875770124229876;0.4230769230769231;;;;;11.246577639884555;
24/05/2021 06:00;9.10621795573706e+16;192199786664.0;16789007584.0;;;;1.0;0.9997170345217884;;;1.0;;;;2.9964234517366193;;0.0032311861580154263;0.9850837760523089;0.37735849056603776;;;;;13.050210144738914;
24/05/2021 07:00;9.10621795573706e+16;180093559880.0;7410964192.0;;;;1.0;0.9998543335761108;;;1.0;;;;1.879592576743058;;0.000652954619653934;0.9846039498832024;0.3142857142857143;;;;;14.338990064061198;
24/05/2021 08:00;9.10621795573706e+16;220157492960.0;14048814808.0;;;;1.0;1.0;;;1.0;;;;2.810331898679162;;0.00037654146662901254;0.9870665932856356;0.4;;;;;13.13494925506578;
24/05/2021 09:00;9.10621795573706e+16;246651052472.0;19357105552.0;;;;1.0;0.9988129781060406;;;1.0;;;;2.9007827151143153;;0.00019821605550049553;0.9755656969005514;0.5813953488372093;;;;;11.425015222418736;
24/05/2021 10:00;9.10621795573706e+16;228091065600.0;15946859448.0;;;;1.0;0.9997319753417314;;;1.0;;;;2.2041154434218573;;0.0012952077313938429;0.9823318124453937;0.5737704918032787;;;;;9.163683434067465;
24/05/2021 11:00;9.10621795573706e+16;222247983672.0;24628540456.0;;;;1.0;0.9997076878105817;;;1.0;;;;2.5989847587903308;;0.0009503695881731784;0.9847736625514403;0.6491228070175439;;;;;7.865288675180723;
24/05/2021 12:00;9.10621795573706e+16;216388390856.0;33359175232.0;;;;1.0;0.9995610184372257;;;1.0;;;;2.962196028266658;;0.0012052152952777473;0.96993190151912;0.5238095238095238;;;;;6.5716753422780165;
24/05/2021 13:00;9.10621795573706e+16;237723281440.0;20149374504.0;;;;1.0;0.9995914476372055;;;1.0;;;;1.7288783552820077;;0.0004949025042066713;0.9765587928252824;0.5238095238095238;;;;;5.2056878409838765;
24/05/2021 14:00;9.10621795573706e+16;265876544792.0;18873615032.0;;;;1.0;0.9980787704130644;;;1.0;;;;1.8229100311413857;;0.0013455069678039405;0.9792654579265458;0.7272727272727273;;;;;4.642801609582322;
24/05/2021 15:00;9.10621795573706e+16;269183447440.0;26587501816.0;;;;1.0;0.9995832754549243;;;1.0;;;;2.2945086706726783;;0.0007057163020465773;0.9737982853289664;0.6956521739130435;;;;;4.7251366062153215;
24/05/2021 16:00;9.10621795573706e+16;223886026376.0;30010336800.0;;;;1.0;0.9987966305655837;;;1.0;;;;2.138033607531121;;0.0002946665357037619;0.9758140410314323;0.8627450980392157;;;;;4.001290318269413;
24/05/2021 17:00;9.10621795573706e+16;249229138512.0;33699750696.0;;;;1.0;0.9997357293868921;;;1.0;;;;2.453353199935658;;0.0014970059880239522;0.9775776159448064;0.6829268292682927;;;;;4.1899670883169575;
24/05/2021 18:00;9.10621795573706e+16;221964026312.0;23032023120.0;;;;1.0;0.9997662185856224;;;1.0;;;;2.06986017237922;;0.0024687154167021366;0.9790392300791126;0.43333333333333335;;;;;3.997766470593608;
24/05/2021 19:00;9.10621795573706e+16;234894918088.0;24698891576.0;;;;1.0;0.9987471811576046;;;1.0;;;;1.8103939912877083;;0.0007183908045977011;0.9703665638917437;0.25806451612903225;;;;;3.2186527196595;
24/05/2021 20:00;9.10621795573706e+16;241426183392.0;21259152192.0;;;;1.0;0.9996335654085746;;;1.0;;;;1.6511615106668331;;0.000927800269905533;0.9815522145469321;0.6615384615384615;;;;;3.106710999953406;
24/05/2021 21:00;9.10621795573706e+16;258059001856.0;21796948456.0;;;;1.0;0.9996046389035319;;;1.0;;;;2.080154176349454;;0.0003645975754261234;0.9864936440677966;0.7741935483870968;;;;;3.046673937348813;
24/05/2021 22:00;9.10621795573706e+16;255646545168.0;19270850408.0;;;;1.0;0.9993076710052617;;;1.0;;;;1.667071628219095;;0.0010057326762546515;0.9789534659200618;0.5116279069767442;;;;;2.9838559515871594;
24/05/2021 23:00;9.10621795573706e+16;360048531800.0;18435878472.0;;;;1.0;0.9996987044290448;;;1.0;;;;1.7312387927373367;;0.0012364760432766616;0.9802749551703527;0.6923076923076923;;;;;3.482731554058932;
25/05/2021 00:00;9.10621795573706e+16;252436047776.0;17381907952.0;;;;1.0;0.9996771589991928;;;1.0;;;;1.9548828464423984;;0.00022922636103151864;0.9842046718576196;0.5882352941176471;;;;;3.9843613694953266;
25/05/2021 01:00;9.10621795573706e+16;252615782496.0;20813166552.0;;;;1.0;1.0;;;1.0;;;;2.0393531497380093;;0.0005286110744020088;0.9798614674191893;0.8571428571428571;;;;;6.008086750550267;
25/05/2021 02:00;9.10621795573706e+16;257704396640.0;15864247456.0;;;;1.0;1.0;;;1.0;;;;2.3272420161376215;;0.00047744091668656003;0.9819578628797578;0.5714285714285714;;;;;7.2100726608038235;
25/05/2021 03:00;9.10621795573706e+16;244509325240.0;14209321720.0;;;;1.0;0.9998255712541427;;;1.0;;;;2.076791908970817;;0.00011866619200189867;0.9951860983914523;0.2777777777777778;;;;;9.563127350707749;
25/05/2021 04:00;9.10621795573706e+16;245447460120.0;22446956704.0;;;;1.0;0.9996695853295886;;;1.0;;;;3.1366717200953214;;0.00034698126301179735;0.988092512021983;0.1875;;;;;12.416077521595355;
25/05/2021 05:00;9.10621795573706e+16;224126153088.0;18915503968.0;;;;1.0;0.9995102040816326;;;1.0;;;;2.3921449285173346;;0.00045526974732529026;0.9866056479517803;0.09090909090909091;;;;;10.742342940866688;
25/05/2021 06:00;9.10621795573706e+16;253852231824.0;16300577296.0;;;;1.0;1.0;;;1.0;;;;2.6036753342195698;;0.00032439446366782005;0.9852709100473435;0.453125;;;;;10.17753393399012;
