DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,Inter_RAT_HO_SR_UTRAN_SRVCC_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,E_UTRAN_Inter_Freq_HO_SR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,E_RAB_DR_RATIO,HOUR,cell,IF_score,VAE_loss,VAE_IF_score,IQR_outiler_IF_score,IQR_outiler_VAE_loss,IQR_outiler_VAE_IF_score,IQR_anomaly_record,stacking_forest_score
260124129968.0,24704691736.0,113.72714458316551,3496.9869109947645,1.0,0.9997697974217312,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004114210483008311,0.9866666666666668,0.6666666666666666,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,4,4,0.4272895605985633,0.15300985411058896,0.4701948768742199,0,0,0,0,0.39905017531720266
238245230656.0,31514365480.0,113.72714458316551,3496.9869109947645,1.0,0.9997118709181714,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0012626262626262627,0.9886819298926399,0.23728813559322035,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,5,4,0.4344384741169377,0.3804709225069893,0.4572531681233912,0,0,0,0,0.38439063020028713
218219400912.0,26365311624.0,113.72714458316551,3496.9869109947645,1.0,0.9996577296063892,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001277241159096352,0.9894907657831696,0.5333333333333333,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,6,4,0.4296225988459273,0.14010040399995424,0.464168090953932,0,0,0,0,0.39663171706822076
208742367824.0,29249111528.0,113.72714458316551,3496.9869109947645,1.0,0.999554516093106,1.0,0.9494736015598928,0.5764141575430692,0.0,0.002562195222745681,0.978366515127763,0.6666666666666666,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,7,4,0.4422323687904089,0.3189586028584898,0.4711320082703032,0,0,0,0,0.3826371294250623
243366381208.0,32020637504.0,113.72714458316551,3496.9869109947645,1.0,0.9994152046783624,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0016947716295229215,0.9744357252649462,0.7857142857142857,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,8,4,0.4376652458507576,0.2934678584103507,0.4841208092346163,0,0,0,0,0.3929249174252923
172435028840.0,24488637864.0,113.72714458316551,3496.9869109947645,1.0,0.9991522344677244,0.9277777777777778,0.9494736015598928,0.5764141575430692,0.0,0.0011267605633802818,0.9518144987501076,0.4761904761904762,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,9,4,0.4575694547975725,1.0058930119008354,0.4630193793179525,0,0,0,0,0.4697257247693144
260896799168.0,31920789240.0,113.72714458316551,3496.9869109947645,1.0,0.9987115062491948,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001056168987037926,0.9775982372383399,0.875,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,10,4,0.437210607759372,0.2265132761055185,0.4842063983523528,0,0,0,0,0.39630019676935346
253502115888.0,22456584296.0,113.72714458316551,3496.9869109947645,1.0,0.9997630612486672,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0008616232982939857,0.9755692205417984,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,11,4,0.4221822039852368,0.22096657636552144,0.4481229808441343,0,0,0,0,0.40486653118177723
265878096504.0,27064815280.0,113.72714458316551,3496.9869109947645,1.0,0.9996702934388394,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006953028430160692,0.9903396226415094,0.375,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,12,4,0.42743760583840346,0.1923775602902637,0.43473962676237016,0,0,0,0,0.4219893854506846
218532209328.0,16280446368.0,113.72714458316551,3496.9869109947645,1.0,0.9993903182538716,0.9194444444444444,0.9494736015598928,0.5764141575430692,0.0,0.0003821534346039935,0.9688796680497924,0.6,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,13,4,0.4431635750711429,0.572036865805178,0.4539843801126776,0,0,0,0,0.4057151062379383
164709389488.0,18193673888.0,113.72714458316551,3496.9869109947645,1.0,0.9997371188222924,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0017234387672343874,0.9756074045507136,0.4,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,14,4,0.4271076499307364,0.307161867393712,0.4561642516249759,0,0,0,0,0.39775181048198277
166604906992.0,18298424184.0,113.72714458316551,3496.9869109947645,1.0,0.9996329377217668,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0002704652001442481,0.9725422260718926,0.5714285714285714,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,15,4,0.4301509802927048,0.3028350888421301,0.4582994724455266,0,0,0,0,0.3910003498909175
202826169168.0,15842827688.0,113.72714458316551,3496.9869109947645,1.0,0.9996290342525039,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0009273856997125103,0.9704026308772552,0.6538461538461539,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,16,4,0.4313540652924114,0.275840094409829,0.4493810328445456,0,0,0,0,0.3932340483501174
223898129696.0,19345494528.0,113.72714458316551,3496.9869109947645,1.0,0.9986078886310904,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001897220160026396,0.9689396925502562,0.8181818181818182,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,17,4,0.4440893673991302,0.32766532517825525,0.44394897066231226,0,0,0,0,0.41212882853047905
267687478496.0,20437876920.0,113.72714458316551,3496.9869109947645,1.0,0.999666592576128,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0012029833988290962,0.9649055738206284,0.76,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,18,4,0.4287762854295791,0.3926087431103144,0.4424122731881264,0,0,0,0,0.4132891789318752
268701412016.0,30842784192.0,113.72714458316551,3496.9869109947645,1.0,0.999364541410718,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001692420897718911,0.9735673503912032,0.775,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,19,4,0.4358572862165288,0.3378111543288306,0.4497223790137808,0,0,0,0,0.3955532554728694
330582747944.0,36834289384.0,113.72714458316551,3496.9869109947645,1.0,0.9997700356444752,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0012688342585249802,0.9740693001743878,0.7272727272727273,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,20,4,0.4355336224093504,0.4609156346136539,0.5008967893776185,0,0,0,0,0.4109739664378954
345466362656.0,26653691688.0,113.72714458316551,3496.9869109947645,1.0,0.9997714808043876,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0010089251067132324,0.9767511177347244,0.6129032258064516,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,21,4,0.42817239857547335,0.3225486282702113,0.42705684312711617,0,0,0,0,0.4434550386063374
268906938736.0,25670940856.0,113.72714458316551,3496.9869109947645,1.0,0.9997622444127438,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0007428194123473093,0.9789240155296728,0.6578947368421053,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,22,4,0.4300876842220448,0.2685944065451637,0.4282063309238674,0,0,0,0,0.432418186689931
279233392624.0,33172002112.0,113.72714458316551,3496.9869109947645,1.0,0.9997502497502496,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0013622818220519366,0.9815452755905512,0.9696969696969696,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,23,4,0.4380954357815775,0.3629931828649008,0.5301191616941426,0,0,0,0,0.4438841908220967
285089650392.0,32347841104.0,113.72714458316551,3496.9869109947645,1.0,0.9992407946349487,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0005932203389830508,0.9882604055496264,0.4117647058823529,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,0,4,0.4384573309816103,0.3911457356417822,0.4609345088287368,0,0,0,0,0.384987591512372
293145959184.0,32434595216.0,113.72714458316551,3496.9869109947645,1.0,0.999607535321821,1.0,0.9494736015598928,0.5764141575430692,0.0,0.000262582056892779,0.9792951914138428,0.7,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,1,4,0.43721543528822204,0.3727476454495049,0.4855126406975897,0,0,0,0,0.39426133164512905
275215860040.0,24467833680.0,113.72714458316551,3496.9869109947645,1.0,0.99986546481905,1.0,0.9494736015598928,0.5764141575430692,0.0,0.000827966881324747,0.9924290220820188,0.6,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,2,4,0.42618475441878345,0.1607610129262277,0.4608955143809389,0,0,0,0,0.3959816935320658
255311590944.0,26818062336.0,113.72714458316551,3496.9869109947645,1.0,0.9994405594405594,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00048468398604110117,0.9870544090056284,0.2857142857142857,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,3,4,0.43089249272659996,0.34885898435146256,0.4379702782354758,0,0,0,0,0.4145037231175088
275350340688.0,37673061784.0,113.72714458316551,3496.9869109947645,1.0,0.9997091755125782,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004977105315548476,0.9844455112818052,0.7142857142857143,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,4,4,0.4332006615654826,0.3384408230758686,0.5215840128549912,0,0,0,0,0.44204625173639395
330705707680.0,29337943472.0,113.72714458316551,3496.9869109947645,1.0,0.9998539719626168,1.0,0.9494736015598928,0.5764141575430692,0.0,0.000819840131174421,0.9885776718315455,0.5333333333333333,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,5,4,0.433426702201988,0.21250892130699967,0.4410383590135505,0,0,0,0,0.4047734765079525
312944938608.0,25823856176.0,113.72714458316551,3496.9869109947645,1.0,0.999864956110736,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00047496912700674464,0.9822447102115917,0.53125,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,6,4,0.4198143753227474,0.21688576135233997,0.4404608128179668,0,0,0,0,0.4172891872444612
302951023744.0,22887428808.0,113.72714458316551,3496.9869109947645,1.0,0.9996144454440304,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0008306414397784956,0.9820353982300885,0.631578947368421,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,7,4,0.4210252312424553,0.13853633877419627,0.4496790172506332,0,0,0,0,0.4074931756666797
259979219976.0,23447191344.0,113.72714458316551,3496.9869109947645,1.0,0.9992433795712484,1.0,0.9494736015598928,0.5764141575430692,0.0,0.000613443168872141,0.97552536078994,0.43478260869565216,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,8,4,0.4292299075050546,0.2793105038428625,0.4415698165736313,0,0,0,0,0.4036640995932504
269011653120.0,25057111704.0,113.72714458316551,3496.9869109947645,1.0,0.9997530254383798,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0021116648365571413,0.9888438971985788,0.5263157894736842,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,9,4,0.4311366911736964,0.15851009974959898,0.4366476605652473,0,0,0,0,0.4217974012013289
296293030840.0,30372249928.0,113.72714458316551,3496.9869109947645,1.0,0.9994802494802496,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006531069229333831,0.9766645643751688,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,10,4,0.42914375642096897,0.2919526177603039,0.4508677730753178,0,0,0,0,0.39108075005098997
303865589496.0,25652185968.0,113.72714458316551,3496.9869109947645,0.9743589743589745,0.9996678844237796,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006858187914348852,0.9824730069516344,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,11,4,0.42471583583212896,0.18002229770751074,0.4356349355936872,0,0,0,0,0.4179436983185283
357125690000.0,22608912096.0,113.72714458316551,3496.9869109947645,1.0,0.9997705632671792,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0007266268367511707,0.9817006696776204,0.6111111111111112,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,12,4,0.42886171836285625,0.1633015784262604,0.4399670646962369,0,0,0,0,0.414917202581409
287065918456.0,20276346432.0,113.72714458316551,3496.9869109947645,1.0,0.9984505363528008,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0013797581365148932,0.9875859887720408,0.8,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,13,4,0.4323144134793607,0.048468908869747966,0.4440856655098845,0,0,0,0,0.45259993040470403
284435262416.0,22473109016.0,113.72714458316551,3496.9869109947645,1.0,0.9994949494949495,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0012531328320802006,0.9830815709969788,0.5555555555555556,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,14,4,0.4189890264409401,0.1235939205511671,0.4429448118623068,0,0,0,0,0.4190882667729655
336818079264.0,21927126400.0,113.72714458316551,3496.9869109947645,1.0,0.9998838154990124,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004917629702483403,0.9799238216156164,0.85,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,15,4,0.4312226430466864,0.16848325073055687,0.4460559234066573,0,0,0,0,0.4103268583717914
334016621344.0,23091455048.0,113.72714458316551,3496.9869109947645,1.0,0.9990170782651432,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0015387400434467775,0.9750690131124914,0.43478260869565216,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,16,4,0.437190320709925,0.31872804148099865,0.4359268900148688,0,0,0,0,0.4202349876849206
141067566016.0,10295201368.0,113.72714458316551,3496.9869109947645,1.0,0.9997957516339868,0.6305555555555555,0.9494736015598928,0.5764141575430692,0.0,0.001162597575153629,0.9058309037900876,0.4642857142857143,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,17,4,0.4595821132710017,8.483965869429706,0.4916832633165447,0,1,0,1,0.6355260834419044
175509293224.0,15859369328.0,113.72714458316551,3496.9869109947645,1.0,0.9989614585737364,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004929751047572096,0.9580612950303404,0.6785714285714286,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,18,4,0.4378766642542375,0.6148111612719239,0.4572555681747492,0,0,0,0,0.41980801273363477
239668019360.0,33478505456.0,113.72714458316551,3496.9869109947645,1.0,0.9993840088702722,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0016772598870056494,0.9740216207156625,0.6341463414634146,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,19,4,0.4332466128476293,0.3841200593696696,0.4593440350359945,0,0,0,0,0.3870261735868632
280784170336.0,23012524552.0,113.72714458316551,3496.9869109947645,1.0,0.9990397311247148,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0009315718157181573,0.976840229978136,0.4680851063829787,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,20,4,0.4279687810724294,0.2979279062588956,0.4359571590971103,0,0,0,0,0.41785132565107247
274978688512.0,30594652312.0,113.72714458316551,3496.9869109947645,1.0,0.9997687861271676,1.0,0.9494736015598928,0.5764141575430692,0.0,0.000635778431216721,0.9846625766871164,0.375,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,21,4,0.4300200274389456,0.36088616244139937,0.4430010062486143,0,0,0,0,0.4099245996237818
288537455720.0,37201249752.0,113.72714458316551,3496.9869109947645,1.0,0.999504152720962,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0008862891075068687,0.9781685355079852,0.4318181818181818,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,22,4,0.4332882836198071,0.5203175236422943,0.4793588975994519,0,0,0,0,0.41973886734498983
284194939208.0,30715857312.0,113.72714458316551,3496.9869109947645,1.0,0.9994909646220412,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006305738221781821,0.9893934081346424,0.6470588235294118,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,23,4,0.4339139216998145,0.2735707469069693,0.5035340731382334,0,0,0,0,0.40891059812618696
298957846824.0,30293099624.0,113.72714458316551,3496.9869109947645,1.0,0.9998578939889158,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0013952561291608533,0.9815646193523736,0.631578947368421,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,0,4,0.42889717551403495,0.3220916362823773,0.4677267217453782,0,0,0,0,0.3962521981105904
319831399840.0,29149146792.0,113.72714458316551,3496.9869109947645,1.0,1.0,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00038550501156515033,0.9855261929218414,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,1,4,0.4301489926788729,0.3286492426029367,0.4502342155765599,0,0,0,0,0.3953285425849132
282423645096.0,17933952800.0,113.72714458316551,3496.9869109947645,1.0,0.9998661311914324,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00093870271285084,0.9888370390703632,0.3333333333333333,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,2,4,0.42444505366729335,0.2773520039798821,0.452558516630093,0,0,0,0,0.3982765709156329
324911805968.0,19933419632.0,113.72714458316551,3496.9869109947645,1.0,1.0,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006416131989000918,0.9936845904005774,0.1111111111111111,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,3,4,0.4316521199768741,0.4578846998219218,0.451181838194881,0,0,0,0,0.404585510763077
1667117896.0,718302056.0,113.72714458316551,3496.9869109947645,1.0,1.0,0.4430555555555555,0.9494736015598928,0.5764141575430692,0.0,0.0,0.5168269230769231,1.0,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,4,4,0.4667979170941381,98.16102874731594,0.5739233227984065,0,1,0,1,0.7477638459255666
227539912792.0,31663476328.0,113.72714458316551,3496.9869109947645,1.0,0.9998130841121496,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0010966415352981493,0.962120232708468,0.08,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,5,4,0.4403838464107239,0.906181298389938,0.4581687135805111,0,0,0,0,0.46293663775087646
312245433224.0,32348364696.0,113.72714458316551,3496.9869109947645,0.967741935483871,0.9996525968386312,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0013551804854010105,0.9820280885503452,0.3333333333333333,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,6,4,0.4366414287207735,0.3791278880273461,0.4368370909694765,0,0,0,0,0.41472420503766505
372483357864.0,20068776928.0,113.72714458316551,3496.9869109947645,0.9827586206896552,0.9996998799519808,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0036010475774770844,0.9764842349467469,0.3157894736842105,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,7,4,0.4565536207307532,0.7074724202632847,0.4350299406202623,0,0,0,0,0.49983934311513634
175867337568.0,9978864016.0,113.72714458316551,3496.9869109947645,1.0,1.0,0.5541666666666667,0.9494736015598928,0.5764141575430692,0.0,0.00024770869457517957,0.9289204797867614,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,8,4,0.4546830731371632,9.600430663259136,0.4819468410517579,0,1,0,1,0.6467812430258209
366800170424.0,22935905392.0,113.72714458316551,3496.9869109947645,1.0,0.9995090819833088,1.0,0.9494736015598928,0.5764141575430692,0.0,0.010316698656429944,0.9589287723641272,0.21052631578947367,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,9,4,0.4700109249431523,5.25832345589138,0.4519129639875444,0,1,0,1,0.6496498145900604
344522453552.0,34233019480.0,113.72714458316551,3496.9869109947645,1.0,0.9997026022304832,1.0,0.9494736015598928,0.5764141575430692,0.0,0.003796919071382078,0.9575096800489096,0.7619047619047619,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,10,4,0.4600932516721052,1.079490113459482,0.4612510277985709,0,0,0,0,0.4803164693723985
315802469496.0,36897595864.0,113.72714458316551,3496.9869109947645,1.0,0.9985636311404767,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001810243850495155,0.9673282442748092,0.5625,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,11,4,0.4389237727739336,0.5567005454650331,0.4534203193397479,0,0,0,0,0.4073119609688408
287003286944.0,24260899272.0,113.72714458316551,3496.9869109947645,1.0,0.9993343096791372,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0001889466225791214,0.97513837219853,0.2307692307692308,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,12,4,0.42993542092994197,0.4482273870753655,0.4346844746376304,0,0,0,0,0.4370386460372539
247187977600.0,22938692192.0,113.72714458316551,3496.9869109947645,1.0,0.9994377284228282,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0023057644110275693,0.9771478160254556,0.7,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,13,4,0.4305353039229261,0.21937175819282576,0.4376431478965571,0,0,0,0,0.40768689175638634
260719829848.0,17153142464.0,113.72714458316551,3496.9869109947645,1.0,0.999563128003495,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0013739167195096177,0.9679636179888832,0.8,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,14,4,0.43207597759681576,0.29215799167757345,0.4516714233301381,0,0,0,0,0.3909950533893596
308558298648.0,21075790640.0,113.72714458316551,3496.9869109947645,1.0,1.0,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0006889763779527559,0.9683466792275084,0.2857142857142857,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,15,4,0.4237368820746724,0.495145218797627,0.4338009183924226,0,0,0,0,0.4640923756792587
242288685240.0,20239597392.0,113.72714458316551,3496.9869109947645,1.0,0.9998751248751248,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0007012008063809272,0.9726559203308296,0.6190476190476191,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,16,4,0.422989081915489,0.24645913996642155,0.44147584609893603,0,0,0,0,0.4149525340009039
241216808184.0,18694104464.0,113.72714458316551,3496.9869109947645,1.0,0.9987473380934486,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0011721215399873774,0.9649422830269346,0.5833333333333334,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,17,4,0.43341769675465575,0.4063156171091379,0.4484368254237292,0,0,0,0,0.40312023978784167
242119918240.0,19723676080.0,113.72714458316551,3496.9869109947645,1.0,0.9997562461913468,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001037254732474717,0.971386040357261,0.7142857142857143,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,18,4,0.4283139815563413,0.265240486786642,0.4462518317212316,0,0,0,0,0.3988557544364926
262644806624.0,21954057480.0,113.72714458316551,3496.9869109947645,1.0,0.9993351947879272,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0007414272474513437,0.966786434142494,0.6153846153846154,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,19,4,0.42942820054228653,0.3976637709284657,0.4412185319375881,0,0,0,0,0.4135111291360253
235012312192.0,21691118248.0,113.72714458316551,3496.9869109947645,1.0,0.9995264030310206,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0017232890201870998,0.9691189117348136,0.75,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,20,4,0.4317462622960199,0.3584040692200218,0.4436725966828622,0,0,0,0,0.4066012610750911
243440103536.0,22750854392.0,113.72714458316551,3496.9869109947645,1.0,0.9993649180744316,1.0,0.9494736015598928,0.5764141575430692,0.0,0.003699693196173976,0.9620101192007546,0.7727272727272727,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,21,4,0.4502117871382655,0.8648823540899808,0.4351529621928521,0,0,0,0,0.5165270684800441
221235973016.0,24642144328.0,113.72714458316551,3496.9869109947645,0.9888888888888888,0.9995080555897184,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0037021093413689204,0.9732518781474448,0.8888888888888888,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,22,4,0.4561947951612506,0.6789742101582167,0.4338979852936847,0,0,0,0,0.4995562250158147
254138142176.0,33766232240.0,113.72714458316551,3496.9869109947645,1.0,0.9997572226268512,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0015728476821192056,0.9745335148554496,0.7692307692307693,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,23,4,0.4350510267328045,0.4387604212959865,0.4582071024698144,0,0,0,0,0.39279970568188927
248224364936.0,35055199072.0,113.72714458316551,3496.9869109947645,1.0,0.9998647917793402,1.0,0.9494736015598928,0.5764141575430692,0.0,0.001416029453412631,0.9751446131597976,0.5833333333333334,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,0,4,0.43314658967934017,0.4762018438200097,0.500712489524837,0,0,0,0,0.4126421348615495
276717033784.0,41420774864.0,113.72714458316551,3496.9869109947645,1.0,1.0,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004994506043352313,0.9794916233391104,0.35714285714285715,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,1,4,0.4324184782036789,0.6600200179306286,0.4910771317129721,0,0,0,0,0.43394284944769895
211496311624.0,35949648104.0,113.72714458316551,3496.9869109947645,1.0,1.0,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00019683102056884165,0.9715150941610676,0.9303797468354428,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,2,4,0.4350375134154776,0.5358145101489156,0.5254743304992873,0,0,0,0,0.45095642748586506
211531148624.0,29942763592.0,113.72714458316551,3496.9869109947645,1.0,0.9998668264748968,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00027705947543405987,0.9800986104885702,0.8,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,3,4,0.4381003555385421,0.27833285027522403,0.5124322243991271,0,0,0,0,0.4158939428577048
233307324272.0,29202169360.0,113.72714458316551,3496.9869109947645,1.0,0.9998696049028556,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0009244707405010633,0.9736982406255552,0.5,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,4,4,0.4277029638005706,0.3582138870305293,0.477074619414006,0,0,0,0,0.4086990007144909
240394973856.0,23379405736.0,113.72714458316551,3496.9869109947645,0.9743589743589745,0.9998509464897898,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0004363001745200698,0.9686812611291504,1.0,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,5,4,0.4306926220828024,0.3793844283508375,0.4559286251239471,0,0,0,0,0.39364336482328594
246222225160.0,16471224864.0,113.72714458316551,3496.9869109947645,1.0,0.9996989765201686,1.0,0.9494736015598928,0.5764141575430692,0.0,0.00021630975556997625,0.9679884345311854,0.43478260869565216,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,6,4,0.4308705266199788,0.4455721427721031,0.4561978776342087,0,0,0,0,0.4028401917738392
195843857408.0,15650190200.0,113.72714458316551,3496.9869109947645,1.0,0.9994627988181574,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0005990415335463259,0.9652870493991992,0.4,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,7,4,0.4346633637534283,0.4946293982575706,0.4512773921391394,0,0,0,0,0.40347957912725024
194923121784.0,20708707584.0,113.72714458316551,3496.9869109947645,1.0,0.9992636229749632,1.0,0.9494736015598928,0.5764141575430692,0.0,0.0014661412993677266,0.964563828856418,0.5789473684210527,0.8648648648648649,1.0,1.0,0.9,0.0010731951996389214,8,4,0.4332324554219682,0.4130504520510717,0.4460278968115485,0,0,0,0,0.40313145987891863
