,index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,Inter_RAT_HO_SR_UTRAN_SRVCC_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,E_UTRAN_Inter_Freq_HO_SR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,E_RAB_DR_RATIO,HOUR,cell
1106,2021-06-24 02:00:00,2.2265366483183206e+17,38873498562.0,3431211467.0,10.0,897.0,0.6363636363636364,0.9847476776299272,1.0,0.952376384314478,0.5,0.1111111111111111,0.0015136226034308778,0.998738138501918,0.8,0.4909090909090909,1.0,0.9285714285714286,0.8,0.0015136226034308778,2,0
1107,2021-06-24 03:00:00,2.2265366483183206e+17,38301722704.0,3528928872.0,14.0,276.0,0.6595744680851063,0.9846262341325812,1.0,0.9232908236647808,0.5764141575430692,0.0,0.0010872675250357651,0.9986825524115021,0.42857142857142855,0.5675675675675675,1.0,1.0,0.42857142857142855,0.0010872675250357651,3,0
1108,2021-06-24 04:00:00,2.2265366483183206e+17,37667098953.0,3333039938.0,6.0,350.0,0.88,0.9867185569557696,1.0,0.9572316863228756,1.0,0.0,0.0005936186000494683,0.999208351887586,0.5,0.8333333333333334,1.0,1.0,0.5,0.0005936186000494683,4,0
1109,2021-06-24 05:00:00,2.2265366483183206e+17,35937877629.0,2258763411.0,8.0,1309.0,0.5,0.9870955904837624,1.0,0.9574319098681048,0.0,0.0,0.0004846604953230263,0.9986900834465359,0.875,0.42105263157894735,1.0,0.6666666666666666,0.875,0.0004846604953230263,5,0
1110,2021-06-24 06:00:00,2.2265366483183206e+17,36005538988.0,3173501552.0,14.0,2180.0,0.6732673267326733,0.99118843199277,1.0,0.9548915819287738,0.3333333333333333,0.0,0.0013003901170351106,0.9992378390495404,0.5,0.6292134831460674,1.0,0.8461538461538461,0.5,0.0013003901170351106,6,0
1111,2021-06-24 07:00:00,2.2265366483183206e+17,35052395876.0,2306715157.0,37.0,1635.0,0.5619047619047619,0.9822723609991942,1.0,0.9345638512858844,1.0,0.0,0.0020694115111015306,0.9978876578867956,0.7567567567567568,0.4651162790697674,1.0,1.0,0.7567567567567568,0.0020693222969477496,7,0
1112,2021-06-24 08:00:00,2.2265366483183206e+17,37050517275.0,2597479126.0,30.0,2866.0,0.7314814814814815,0.9800155722813392,1.0,0.9326688953784243,1.0,0.0,0.0017678255745433118,0.9971450163741707,0.6333333333333333,0.6666666666666666,1.0,1.0,0.6333333333333333,0.0017678255745433118,8,0
1113,2021-06-24 09:00:00,2.2265366483183206e+17,39516083972.0,2569282254.0,36.0,1308.0,0.6,0.9858972442318232,1.0,0.914555979104899,0.5764141575430692,0.0,0.0015173900890468395,0.9971707511456466,0.6111111111111112,0.525,1.0,1.0,0.6111111111111112,0.0015173900890468395,9,0
1114,2021-06-24 10:00:00,2.2265366483183206e+17,39515009259.0,3118639833.0,28.0,1527.0,0.6818181818181818,0.979555217225817,1.0,0.8967306456056571,1.0,0.0,0.0016751895609239992,0.9970505370663848,0.7857142857142857,0.6185567010309279,1.0,1.0,0.7857142857142857,0.0016751895609239992,10,0
1115,2021-06-24 11:00:00,2.2265366483183206e+17,40013234841.0,2109979567.0,21.0,2099.0,0.5611510791366906,0.9867024018142461,1.0,0.9143720308103871,0.0,0.02631578947368421,0.00234855847100745,0.9964088286325304,0.5714285714285714,0.4955752212389381,1.0,0.9523809523809524,0.5714285714285714,0.00234855847100745,11,0
1116,2021-06-24 12:00:00,2.2265366483183206e+17,34630591677.0,2882093616.0,23.0,1306.0,0.6909090909090909,0.983033471730996,1.0,0.930313924375682,1.0,0.0,0.0014063534083388484,0.9982230670688872,0.6086956521739131,0.6046511627906976,1.0,1.0,0.6086956521739131,0.0014063534083388484,12,0
1117,2021-06-24 13:00:00,2.2265366483183206e+17,34952714049.0,2883017769.0,19.0,2742.0,0.725,0.9837148563527424,1.0,0.8829060785850218,1.0,0.0,0.0017438559493876227,0.9985824220332118,0.6842105263157895,0.6181818181818182,1.0,1.0,0.6842105263157895,0.0017438559493876227,13,0
1118,2021-06-24 14:00:00,2.2265366483183206e+17,35588428941.0,3169441941.0,38.0,2003.0,0.71875,0.9830820154468556,1.0,0.8738943562964451,0.5764141575430692,0.0,0.0013540128015755786,0.9984422398950562,0.6842105263157895,0.6210526315789474,1.0,1.0,0.6842105263157895,0.0013540128015755786,14,0
1119,2021-06-24 15:00:00,2.2265366483183206e+17,37807943433.0,3489711138.0,33.0,2055.0,0.7651515151515151,0.988570860663884,1.0,0.8976164446618142,0.0,0.025,0.0019249641428247906,0.9977378977529784,0.5757575757575758,0.67,1.0,0.8571428571428571,0.5757575757575758,0.0019249641428247906,15,0
1120,2021-06-24 16:00:00,2.2265366483183206e+17,33494809090.0,2997065410.0,26.0,2157.0,0.8850574712643678,0.9872712808273668,1.0,0.9027691312608644,0.5764141575430692,0.03571428571428571,0.002469967441338273,0.9976838015540944,0.7307692307692307,0.875,1.0,1.0,0.7307692307692307,0.002469967441338273,16,0
1121,2021-06-24 17:00:00,2.2265366483183206e+17,36284045011.0,2582391104.0,41.0,3497.0,0.8373493975903614,0.9835106651202664,1.0,0.903601095662012,0.5764141575430692,0.01492537313432836,0.002143540669856459,0.9973301804035242,0.8292682926829268,0.7857142857142857,1.0,1.0,0.8292682926829268,0.002143540669856459,17,0
1122,2021-06-24 18:00:00,2.2265366483183206e+17,34373602408.0,2743900541.0,44.0,3067.0,0.7988505747126436,0.9844687946641256,1.0,0.919425204176574,0.5,0.025,0.002822865208186309,0.9967868222780322,0.6590909090909091,0.72,1.0,0.9615384615384616,0.6590909090909091,0.002822865208186309,18,0
1123,2021-06-24 19:00:00,2.2265366483183206e+17,30173579630.0,2650322477.0,29.0,3325.0,0.8133333333333334,0.9825646520235718,1.0,0.9228103855968908,0.0,0.015625,0.0029009223445403158,0.995049504950495,0.4137931034482759,0.7358490566037735,1.0,0.9761904761904762,0.4137931034482759,0.0029009223445403158,19,0
1124,2021-06-24 20:00:00,2.2265366483183206e+17,29122176925.0,2529808397.0,23.0,4090.0,0.8385093167701864,0.9844824828027516,1.0,0.9269121227068052,0.5764141575430692,0.0,0.005107460978998121,0.9959304928173198,0.5,0.7983870967741935,1.0,1.0,0.39130434782608703,0.005107460978998121,20,0
1125,2021-06-24 21:00:00,2.2265366483183206e+17,27493907115.0,2447364719.0,32.0,7093.0,0.8588957055214724,0.9860843207495178,1.0,0.9425679762368784,0.0,0.029411764705882356,0.0039866628008118285,0.9961673355750804,0.53125,0.8244274809160306,0.9666666666666668,0.90625,0.53125,0.0039866628008118285,21,0
1126,2021-06-24 22:00:00,2.2265366483183206e+17,32013838771.0,2803601012.0,28.0,4259.0,0.7309644670050761,0.9871693918199084,1.0,0.9374728397125188,1.0,0.0,0.002678284469521123,0.9969021506907848,0.6071428571428571,0.6826347305389222,1.0,1.0,0.6071428571428571,0.002678284469521123,22,0
1127,2021-06-24 23:00:00,2.2265366483183206e+17,29148535490.0,2842171245.0,35.0,3747.0,0.8737201365187713,0.9729190674585586,1.0,0.951390352245046,0.5764141575430692,0.0,0.004226002343833233,0.9961469122273676,0.6571428571428571,0.8146341463414634,1.0,1.0,0.6571428571428571,0.004225852272727273,23,0
1128,2021-06-25 00:00:00,2.2265366483183206e+17,29063923988.0,3019625591.0,15.0,3789.0,0.8154761904761905,0.9713656387665198,1.0,0.9396391943655009,0.5764141575430692,0.0,0.004016904472990503,0.9958362826331348,0.7333333333333333,0.7264957264957265,1.0,1.0,0.7333333333333333,0.004016904472990503,0,0
1129,2021-06-25 01:00:00,2.2265366483183206e+17,29758030398.0,3211189513.0,15.0,2200.0,0.8269230769230769,0.9749054657958062,1.0,0.93784136098873,0.5764141575430692,0.0,0.0027851337777371928,0.9952272727272728,0.5333333333333333,0.7692307692307693,1.0,0.6111111111111112,0.5333333333333333,0.0027851337777371928,1,0
1130,2021-06-25 02:00:00,2.2265366483183206e+17,33875665373.0,3543141495.0,11.0,733.0,0.75,0.9836878507112096,1.0,0.9338626285672228,0.5764141575430692,0.037037037037037035,0.0029541331951282715,0.9966430821670196,0.4545454545454545,0.6833333333333333,1.0,1.0,0.4545454545454545,0.0029541331951282715,2,0
1131,2021-06-25 03:00:00,2.2265366483183206e+17,34684956055.0,2754702467.0,7.0,468.0,0.8809523809523809,0.9818088320370252,1.0,0.9471376485629054,0.5764141575430692,0.0,0.0012419146183699874,0.9959843492586492,0.7142857142857143,0.8148148148148148,0.9166666666666666,0.9166666666666666,0.7142857142857143,0.0012419146183699874,3,0
1132,2021-06-25 04:00:00,2.2265366483183206e+17,36344176529.0,3534576790.0,2.0,320.0,0.7894736842105263,0.9874677246678002,1.0,0.9680781851097532,0.5764141575430692,0.0,0.001727883096366509,0.9981255857544518,0.0,0.7333333333333333,1.0,1.0,0.0,0.001727883096366509,4,0
1133,2021-06-25 05:00:00,2.2265366483183206e+17,30650276868.0,3139775017.0,2.0,1672.0,0.8571428571428571,0.9844679444811631,1.0,0.9619639250317064,0.5764141575430692,0.0,0.0021166752710376872,0.9971742704480066,1.0,0.8214285714285714,0.7333333333333333,0.7333333333333333,1.0,0.0021166752710376872,5,0
1134,2021-06-25 06:00:00,2.2265366483183206e+17,33336544146.0,4053255726.0,22.0,1270.0,0.84375,0.9861376673040152,1.0,0.9531564937762528,0.5764141575430692,0.03333333333333333,0.0018102004797031274,0.9984602146641908,0.5,0.8170731707317073,1.0,1.0,0.5,0.0018102004797031274,6,0
1135,2021-06-25 07:00:00,2.2265366483183206e+17,35100791251.0,3220098222.0,22.0,427.0,0.6320754716981132,0.9857730545080562,1.0,0.9336927543980812,0.5764141575430692,0.0,0.002425440172475745,0.9980322003577816,0.8181818181818182,0.472972972972973,1.0,1.0,0.8181818181818182,0.002425440172475745,7,0
1136,2021-06-25 08:00:00,2.2265366483183206e+17,33616377865.0,3856102146.0,23.0,1677.0,0.8032786885245902,0.9870701363611668,1.0,0.9374216952317004,1.0,0.0,0.0013550135501355016,0.99829456008396,0.6956521739130435,0.7272727272727273,1.0,1.0,0.6956521739130435,0.0013550135501355016,8,0
1137,2021-06-25 09:00:00,2.2265366483183206e+17,32642036699.0,3711223573.0,26.0,2608.0,0.5877192982456141,0.9717417912830609,1.0,0.9506533145585702,1.0,0.03125,0.0028621752531924264,0.997580077437522,0.2692307692307692,0.5252525252525253,1.0,1.0,0.2692307692307692,0.0028621752531924264,9,0
1138,2021-06-25 10:00:00,2.2265366483183206e+17,34008806143.0,3114096424.0,19.0,2610.0,0.6607142857142857,0.9788259018597356,1.0,0.9206181392837862,1.0,0.0,0.0011769498890951064,0.998731596828992,0.4736842105263158,0.6170212765957447,1.0,1.0,0.4736842105263158,0.0011769498890951064,10,0
1139,2021-06-25 11:00:00,2.2265366483183206e+17,36635894848.0,2045242858.0,12.0,449.0,0.7868852459016393,0.9847697265828048,1.0,0.9241283906667184,0.5764141575430692,0.0,0.0010774968918358886,0.998718319758548,0.6666666666666666,0.7291666666666666,1.0,1.0,0.6666666666666666,0.0010774968918358886,11,0
1140,2021-06-25 12:00:00,2.2265366483183206e+17,35317175605.0,2527349664.0,13.0,404.0,0.4705882352941176,0.988241034398634,1.0,0.9540678762989474,1.0,0.0,0.0013765978367748278,0.9985065241314258,0.2307692307692308,0.3972602739726027,1.0,1.0,0.2307692307692308,0.0013765978367748278,12,0
1141,2021-06-25 13:00:00,2.2265366483183206e+17,38201308212.0,3110474060.0,8.0,1442.0,0.5205479452054794,0.9886771470454432,1.0,0.9230696172476018,0.5764141575430692,0.0,0.001663893510815308,0.9976550497291178,0.375,0.4814814814814815,1.0,1.0,0.375,0.001663893510815308,13,0
1142,2021-06-25 14:00:00,2.2265366483183206e+17,40620242208.0,5651919641.0,12.0,575.0,0.7282608695652174,0.9922773578705224,1.0,0.9279977661356806,1.0,0.0,0.0014150526222693907,0.9970899470899472,0.6666666666666666,0.6913580246913579,1.0,1.0,0.6666666666666666,0.0014150526222693907,14,0
1143,2021-06-25 15:00:00,2.2265366483183206e+17,34193314216.0,5716869681.0,28.0,1687.0,0.6953642384105961,0.9827214957197626,1.0,0.9345583014087716,0.0,0.04651162790697674,0.0017290823211875846,0.9974812140548256,0.6071428571428571,0.6,1.0,0.9230769230769232,0.6071428571428571,0.0017290823211875846,15,0
1144,2021-06-25 16:00:00,2.2265366483183206e+17,29983939750.0,2882508555.0,11.0,2490.0,0.7641509433962265,0.986500819593096,1.0,0.9317986318764592,1.0,0.0,0.002377448205592664,0.9973334334860664,0.7272727272727273,0.6875,1.0,1.0,0.7272727272727273,0.002377448205592664,16,0
1145,2021-06-25 17:00:00,2.2265366483183206e+17,31151807010.0,3174718626.0,36.0,5323.0,0.7361963190184049,0.9837264582190528,1.0,0.9042959533455016,0.5764141575430692,0.011494252873563218,0.001970831690973591,0.9970717423133236,0.6666666666666666,0.6766917293233082,0.981132075471698,0.981132075471698,0.6666666666666666,0.001970831690973591,17,0
1146,2021-06-25 18:00:00,2.2265366483183206e+17,28673026007.0,3015308631.0,42.0,5778.0,0.815028901734104,0.983569630316682,1.0,0.9334665155560676,1.0,0.0,0.0014630068273651946,0.9963240393952004,0.7857142857142857,0.7777777777777778,1.0,1.0,0.7857142857142857,0.0014630068273651946,18,0
1147,2021-06-25 19:00:00,2.2265366483183206e+17,33125512247.0,2988293291.0,42.0,2980.0,0.8273809523809523,0.986462728551336,1.0,0.9514799085266252,1.0,0.015625,0.002195916966889689,0.9975710718073278,0.6666666666666666,0.7851851851851852,1.0,1.0,0.6666666666666666,0.002195916966889689,19,0
1148,2021-06-25 20:00:00,2.2265366483183206e+17,26610198234.0,2309701232.0,42.0,4042.0,0.8218390804597702,0.980061419993583,1.0,0.9409561605553464,1.0,0.00980392156862745,0.00417064291520871,0.9955259635031354,0.5714285714285714,0.7947019867549668,1.0,1.0,0.5714285714285714,0.00417064291520871,20,0
1149,2021-06-25 21:00:00,2.2265366483183206e+17,27271574897.0,2574624217.0,45.0,4450.0,0.8294117647058824,0.9849959620861138,1.0,0.956929758940634,0.5764141575430692,0.0,0.004774587501624009,0.9951972666322848,0.3555555555555556,0.7986111111111112,1.0,1.0,0.3555555555555556,0.004774587501624009,21,0
1150,2021-06-25 22:00:00,2.2265366483183206e+17,25010669691.0,2398200984.0,226.0,6233.0,0.7796610169491526,0.9850626833822352,1.0,0.9317965658692416,0.5764141575430692,0.0379746835443038,0.003856954359373414,0.9957847170702098,0.04867256637168142,0.7484276729559748,1.0,1.0,0.04867256637168142,0.003856954359373414,22,0
1151,2021-06-25 23:00:00,2.2265366483183206e+17,29738454312.0,2966069615.0,183.0,3640.0,0.7681159420289855,0.9864787930543696,1.0,0.9473467435495444,0.0,0.0,0.003273382617970503,0.9960098107405644,0.08743169398907104,0.696078431372549,1.0,0.967741935483871,0.08743169398907104,0.003273382617970503,23,0
1152,2021-06-26 00:00:00,2.2265366483183206e+17,33775122361.0,2579921825.0,86.0,4988.0,0.8350515463917526,0.9837726247059388,1.0,0.8831646339895609,0.5764141575430692,0.0,0.002690005304235811,0.996334089191232,0.6395348837209303,0.7808219178082192,1.0,1.0,0.6395348837209303,0.002690005304235811,0,0
1153,2021-06-26 01:00:00,2.2265366483183206e+17,36482869891.0,3458331453.0,56.0,1064.0,0.7765957446808509,0.9830052329927736,1.0,0.91001499608057,0.5764141575430692,0.0,0.0023370964547435136,0.9965586804319448,0.7321428571428571,0.7,1.0,1.0,0.7321428571428571,0.0023370964547435136,1,0
1154,2021-06-26 02:00:00,2.2265366483183206e+17,37588773772.0,2913232804.0,38.0,661.0,0.7849462365591398,0.9891739353514624,1.0,0.9169197181700904,0.5764141575430692,0.0,0.0015189063874010713,0.9972090427016468,0.7368421052631579,0.7402597402597403,1.0,1.0,0.7368421052631579,0.0015189063874010713,2,0
1155,2021-06-26 03:00:00,2.2265366483183206e+17,41016723379.0,2733251496.0,14.0,348.0,0.8292682926829268,0.99107286905082,1.0,0.9463544502934592,0.5764141575430692,0.0,0.0009674841206410632,0.9973501577287066,0.6428571428571429,0.7333333333333333,1.0,1.0,0.6428571428571429,0.0009674841206410632,3,0
1156,2021-06-26 04:00:00,2.2265366483183206e+17,40951935365.0,4328891408.0,4.0,515.0,0.7407407407407407,0.9869055823569952,1.0,0.8620813628695484,0.5764141575430692,0.0,0.000964245766961083,0.998266296809986,0.75,0.6744186046511628,1.0,1.0,0.75,0.000964245766961083,4,0
1157,2021-06-26 05:00:00,2.2265366483183206e+17,37632300903.0,3966897321.0,5.0,1816.0,0.5631067961165048,0.9864510030458984,1.0,0.9215721162875756,0.5764141575430692,0.02,0.0010097746183051943,0.9986674204490388,1.0,0.4827586206896552,1.0,1.0,1.0,0.0010097746183051943,5,0
1158,2021-06-26 06:00:00,2.2265366483183206e+17,41016672235.0,3373537250.0,2.0,786.0,0.6031746031746031,0.9839395370807746,1.0,0.9523239259693492,0.5764141575430692,0.0,0.0012266928361138374,0.9986077556201629,0.5,0.4186046511627907,1.0,1.0,0.5,0.0012266928361138374,6,0
1159,2021-06-26 07:00:00,2.2265366483183206e+17,40157563793.0,4325822271.0,17.0,741.0,0.7419354838709677,0.9834917981402151,1.0,0.929854030140292,1.0,0.0,0.0007259528130671506,0.9981488188659504,0.4705882352941176,0.6619718309859155,1.0,1.0,0.4705882352941176,0.0007259528130671506,7,0
1160,2021-06-26 08:00:00,2.2265366483183206e+17,37858162570.0,4326180197.0,20.0,2226.0,0.5280898876404494,0.9874758675313104,1.0,0.9259677000778552,0.5764141575430692,0.0,0.001554907677356657,0.9982083041209006,0.6,0.4615384615384616,1.0,1.0,0.6,0.001554907677356657,8,0
1161,2021-06-26 09:00:00,2.2265366483183206e+17,39575291679.0,2852796231.0,33.0,862.0,0.7352941176470589,0.9905684821474839,1.0,0.9215890735856388,0.5764141575430692,0.0,0.002347901305762656,0.9983119930832888,0.5151515151515151,0.64,1.0,1.0,0.5151515151515151,0.002347901305762656,9,0
1162,2021-06-26 10:00:00,2.2265366483183206e+17,38457537231.0,2440966454.0,19.0,1940.0,0.8504672897196262,0.988418683791646,1.0,0.9252818121728568,0.5764141575430692,0.0,0.0012145924608510824,0.99869633234834,0.7368421052631579,0.8351648351648352,1.0,1.0,0.7368421052631579,0.0012145924608510824,10,0
1163,2021-06-26 11:00:00,2.2265366483183206e+17,40021838728.0,2594634277.0,22.0,2653.0,0.8309859154929577,0.9913222921847716,1.0,0.9390881711121932,1.0,0.03333333333333333,0.0009451407437846724,0.9979893311448502,0.6818181818181818,0.7962962962962963,1.0,1.0,0.6818181818181818,0.0009451407437846724,11,0
1164,2021-06-26 12:00:00,2.2265366483183206e+17,38365676191.0,3112564000.0,28.0,1809.0,0.6986301369863014,0.987376014427412,1.0,0.903159410469253,0.0,0.0,0.0014787142968324385,0.9985224930984876,0.6428571428571429,0.6299212598425197,1.0,0.8888888888888888,0.6428571428571429,0.0014787142968324385,12,0
1165,2021-06-26 13:00:00,2.2265366483183206e+17,36154601445.0,2663787953.0,61.0,1946.0,0.7037037037037037,0.98421339139902,1.0,0.9260919732588764,0.5764141575430692,0.027777777777777776,0.0018218543308645887,0.9988548864758144,0.59375,0.6739130434782609,1.0,1.0,0.3114754098360656,0.0018218543308645887,13,0
1166,2021-06-26 14:00:00,2.2265366483183206e+17,39196974837.0,3023007675.0,22.0,1183.0,0.5789473684210527,0.99167815639157,1.0,0.9103221963276098,0.5,0.02564102564102564,0.0015799660307303392,0.9983429337962596,0.8181818181818182,0.4782608695652174,1.0,0.9444444444444444,0.8181818181818182,0.0015799660307303392,14,0
1167,2021-06-26 15:00:00,2.2265366483183206e+17,36649507305.0,2960592111.0,37.0,1977.0,0.75,0.9878134267996764,1.0,0.915560547999744,0.0,0.0,0.0013595037811198912,0.9983009090136776,0.7027027027027027,0.6931818181818182,1.0,0.9333333333333332,0.7027027027027027,0.0013595037811198912,15,0
1168,2021-06-26 16:00:00,2.2265366483183206e+17,35296375890.0,3205956242.0,25.0,5048.0,0.844311377245509,0.9840468909276248,1.0,0.8782007972434295,0.5764141575430692,0.0,0.0014653465346534651,0.9982194436750682,0.64,0.816793893129771,0.9473684210526316,0.9473684210526316,0.64,0.0014653465346534651,16,0
1169,2021-06-26 17:00:00,2.2265366483183206e+17,34290150186.0,2719935095.0,32.0,2384.0,0.7012987012987013,0.984990243658378,1.0,0.9190436600128984,1.0,0.0,0.002222395508421709,0.9970790980254702,0.46875,0.6260162601626016,1.0,1.0,0.46875,0.002222395508421709,17,0
1170,2021-06-26 18:00:00,2.2265366483183206e+17,33082905915.0,3191829445.0,36.0,7633.0,0.8440860215053764,0.9790761144243404,1.0,0.894904077160994,0.5,0.012658227848101266,0.002062837194541416,0.9955068579536496,0.6944444444444444,0.8194444444444444,1.0,0.9411764705882352,0.6944444444444444,0.002062837194541416,18,0
1171,2021-06-26 19:00:00,2.2265366483183206e+17,33060950340.0,3783485832.0,38.0,2843.0,0.8642857142857143,0.9790457603615632,1.0,0.9205847548128264,0.5764141575430692,0.0,0.0020783243000937284,0.9965888324873096,0.5789473684210527,0.8085106382978723,1.0,1.0,0.5789473684210527,0.0020783243000937284,19,0
1172,2021-06-26 20:00:00,2.2265366483183206e+17,34659679299.0,3389026000.0,44.0,5301.0,0.8333333333333334,0.9818466948628998,1.0,0.9306927538079154,1.0,0.008695652173913044,0.003017368266117162,0.9961906157283617,0.7045454545454546,0.7916666666666666,1.0,1.0,0.7045454545454546,0.003017368266117162,20,0
1173,2021-06-26 21:00:00,2.2265366483183206e+17,35996481211.0,3155251531.0,55.0,3967.0,0.7548387096774194,0.9800404001539054,1.0,0.9323476466290568,1.0,0.012345679012345678,0.0027121414771882893,0.9965593784683684,0.7818181818181819,0.7054263565891473,0.9142857142857144,0.9166666666666666,0.7818181818181819,0.0027121414771882893,21,0
1174,2021-06-26 22:00:00,2.2265366483183206e+17,38173761557.0,2905883430.0,85.0,3541.0,0.85,0.9904054615065272,1.0,0.9034795527406364,0.5764141575430692,0.03333333333333333,0.0015214237695927535,0.9971476864567927,0.6941176470588235,0.7857142857142857,0.9,0.8571428571428571,0.6941176470588235,0.0015214237695927535,22,0
1175,2021-06-26 23:00:00,2.2265366483183206e+17,36401602771.0,2915804430.0,115.0,3305.0,0.7460317460317459,0.9939875568567992,1.0,0.8606900818312196,0.5764141575430692,0.0,0.001579778830963665,0.997983073637586,0.6521739130434783,0.6494845360824743,1.0,1.0,0.6521739130434783,0.001579778830963665,23,0
1176,2021-06-27 00:00:00,2.2265366483183206e+17,33521854449.0,2592660628.0,51.0,2982.0,0.9135802469135802,0.9918912873280392,1.0,0.921188070281276,0.0,0.037037037037037035,0.002043034123016736,0.9987832435251174,0.4705882352941176,0.8431372549019608,1.0,0.8823529411764706,0.4705882352941176,0.002043034123016736,0,0
1177,2021-06-27 01:00:00,2.2265366483183206e+17,35558626365.0,2804580593.0,26.0,2603.0,0.7066666666666667,0.9830062230732408,1.0,0.9387256964901944,0.0,0.02325581395348837,0.0020309254558042926,0.9984745527666066,0.5384615384615384,0.6206896551724138,1.0,0.9375,0.5384615384615384,0.0020309254558042926,1,0
1178,2021-06-27 02:00:00,2.2265366483183206e+17,35726070927.0,2614719145.0,13.0,754.0,0.7419354838709677,0.9821826280623608,1.0,0.9569932895998196,0.5764141575430692,0.06666666666666668,0.0014066676044450696,0.9985473970291926,0.5384615384615384,0.68,1.0,1.0,0.5384615384615384,0.0014066676044450696,2,0
1179,2021-06-27 03:00:00,2.2265366483183206e+17,33584046752.0,3433561518.0,3.0,318.0,0.7777777777777778,0.9885587863463968,1.0,0.9892888748741214,0.5764141575430692,0.0,0.0006527415143603133,0.9988931374522036,0.6666666666666666,0.7083333333333334,1.0,1.0,0.6666666666666666,0.0006527415143603133,3,0
1180,2021-06-27 04:00:00,2.2265366483183206e+17,37642909239.0,2264452960.0,4.0,280.0,0.6764705882352942,0.9897167995600771,1.0,0.9218215242602624,0.5764141575430692,0.0,0.0019004016758087505,0.9984890999352471,0.75,0.5,1.0,1.0,0.75,0.0019004016758087505,4,0
1181,2021-06-27 05:00:00,2.2265366483183206e+17,35404600489.0,2554183534.0,4.0,723.0,0.7241379310344828,0.9873572793649238,1.0,0.9381261498279428,0.5764141575430692,0.0,0.0009628716684640273,0.9980793608112779,0.75,0.6734693877551021,1.0,1.0,0.75,0.0009628716684640273,5,0
1182,2021-06-27 06:00:00,2.2265366483183206e+17,35170385539.0,2808602656.0,19.0,839.0,0.8,0.9899020964682966,1.0,0.9422617126522332,0.5764141575430692,0.0,0.001599750282882672,0.9987896771170892,0.5789473684210527,0.7777777777777778,1.0,1.0,0.5789473684210527,0.001599750282882672,6,0
1183,2021-06-27 07:00:00,2.2265366483183206e+17,39464655704.0,3500219212.0,27.0,817.0,0.5537190082644629,0.9898886032562124,1.0,0.9236033460843248,1.0,0.0,0.0014075214427094788,0.9981113014450741,0.5555555555555556,0.490566037735849,1.0,1.0,0.5555555555555556,0.0014075214427094788,7,0
1184,2021-06-27 08:00:00,2.2265366483183206e+17,43291811019.0,3297884888.0,30.0,1141.0,0.7241379310344828,0.9855968244967396,1.0,0.927240680195072,0.5764141575430692,0.0,0.0008739348918505571,0.999168744804655,0.5,0.68,1.0,1.0,0.5,0.0008739348918505571,8,0
1185,2021-06-27 09:00:00,2.2265366483183206e+17,44870588193.0,3014409133.0,36.0,2360.0,0.696078431372549,0.9852173913043478,1.0,0.9105792277527928,0.5,0.0,0.0027050236152855304,0.9977751155228478,0.5833333333333334,0.6463414634146342,1.0,0.9473684210526316,0.5833333333333334,0.0027050236152855304,9,0
1186,2021-06-27 10:00:00,2.2265366483183206e+17,41862596048.0,3191614435.0,21.0,989.0,0.6826923076923077,0.979862849678894,1.0,0.8861923463643941,0.5764141575430692,0.04,0.0015799137452495837,0.9984245933747764,0.6190476190476191,0.6206896551724138,1.0,1.0,0.6190476190476191,0.0015799137452495837,10,0
1187,2021-06-27 11:00:00,2.2265366483183206e+17,41923825236.0,3140870248.0,34.0,1916.0,0.6276595744680851,0.9822234924264076,1.0,0.912901406433246,0.0,0.0,0.0021018962759881197,0.9983165749124164,0.7352941176470589,0.4927536231884058,1.0,0.9565217391304348,0.7352941176470589,0.0021018962759881197,11,0
1188,2021-06-27 12:00:00,2.2265366483183206e+17,37758275951.0,3436640734.0,19.0,3171.0,0.6956521739130435,0.9833887043189368,1.0,0.9366015625,0.5,0.04166666666666666,0.0012113617376775273,0.9972898599066043,0.6842105263157895,0.654320987654321,0.95,0.9090909090909092,0.6842105263157895,0.0012113617376775273,12,0
1189,2021-06-27 13:00:00,2.2265366483183206e+17,37849131796.0,3627450938.0,31.0,2434.0,0.8089887640449438,0.9866984631690514,1.0,0.9439042559447962,0.0,0.0,0.0010179412138948977,0.998941619745142,0.7419354838709677,0.7733333333333333,1.0,0.9545454545454546,0.7419354838709677,0.0010179412138948977,13,0
1190,2021-06-27 14:00:00,2.2265366483183206e+17,36896627604.0,3216764954.0,20.0,720.0,0.6170212765957447,0.9871282734132268,1.0,0.9229472974680878,0.5764141575430692,0.0,0.0012845499645641391,0.9983191790516632,0.5789473684210527,0.5609756097560976,0.9285714285714286,0.9285714285714286,0.55,0.0012845499645641391,14,0
