index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,HOUR
2021-05-12 06:00:00,7.315874467898523e+16,34482774700.0,4708404954.0,14.0,1497.0,1.0,0.9999189233014432,1.0,0.9923907135647178,0.0,0.0014434323826589019,0.9998523040567152,1.0,0.9971291866028706,0.9583728852778487,6
2021-05-12 07:00:00,7.315874467898523e+16,34436460005.0,2702766844.0,7.0,327.0,1.0,0.99992256465851,1.0,1.0,0.0,0.0014215314632297195,0.9997630219441679,1.0,1.0,1.0,7
2021-05-12 08:00:00,7.315874467898523e+16,33596472528.0,2260188035.0,10.0,2544.0,1.0,0.9999172801720572,1.0,1.0,0.0,0.0015891731173424926,0.9993344255580586,1.0,1.0,1.0,8
2021-05-12 09:00:00,7.315874467898523e+16,33750178599.0,2449407392.0,11.0,476.0,1.0,1.0,1.0,0.9999227202472952,0.0,0.0013383563001883613,0.99940529289325,1.0,1.0,1.0,9
2021-05-12 10:00:00,7.315874467898523e+16,34720546869.0,1735880595.0,11.0,401.0,1.0,1.0,1.0,0.9854746810047348,0.0,0.0004526679115034233,0.999717146574645,1.0,0.9971291866028706,0.9583728852778487,10
2021-05-12 11:00:00,7.315874467898523e+16,33020100139.0,2051454881.0,3.0,224.0,1.0,0.9999107222569412,1.0,0.99225597821462,0.0,0.00046146746654360867,0.9996535796766745,1.0,0.9971291866028706,0.9583728852778487,11
2021-05-12 12:00:00,7.315874467898523e+16,27215703272.0,1349115182.0,4.0,214.0,1.0,1.0000897827258035,1.0,0.9998231027772864,0.0,0.0,0.9995412580996615,1.0,0.9971291866028706,0.9583728852778487,12
2021-05-12 13:00:00,7.315874467898523e+16,29079770826.0,1941851283.0,5.0,655.0,1.0,1.0,1.0,1.0,0.0,0.00010464629552113857,0.999425257327969,1.0,0.9971291866028706,0.9583728852778487,13
2021-05-12 14:00:00,7.315874467898523e+16,34341227625.0,4761693139.0,0.0,2225.0,1.0,1.0,1.0,0.9927338073286976,0.0,0.00016221477235860282,0.9996756756756756,0.9967336627420872,1.0,1.0,14
2021-05-12 15:00:00,7.315874467898523e+16,39690669795.0,1955846352.0,0.0,1134.0,1.0,1.0,1.0,0.9871847587719298,0.0,0.0010805892054825683,0.9994891008174388,0.9967336627420872,1.0,1.0,15
2021-05-12 16:00:00,7.315874467898523e+16,29710754180.0,2666636460.0,5.0,3910.0,1.0,1.0,1.0,0.9900031836994588,0.0,0.0008767657087189477,0.9996109138660569,1.0,1.0,1.0,16
2021-05-12 17:00:00,7.315874467898523e+16,31935838044.0,4007621083.0,20.0,3375.0,1.0,1.0,1.0,0.9863013698630136,0.0,0.0005905221199744107,0.9993127822501472,1.0,1.0,1.0,17
2021-05-12 18:00:00,7.315874467898523e+16,24978971268.0,3158629236.0,21.0,3818.0,1.0,1.0,1.0,0.993671312192823,0.007407407407407408,0.0006256424006792689,0.9990173746036,1.0,0.9971291866028706,0.5,18
2021-05-12 19:00:00,7.315874467898523e+16,32128214664.0,2241955160.0,28.0,3127.0,1.0,0.9998644986449864,1.0,0.994139098723626,0.0,0.00012647554806070825,0.9995798848884594,1.0,1.0,1.0,19
2021-05-12 20:00:00,7.315874467898523e+16,36392226960.0,2695198711.0,25.0,5896.0,0.9375,0.9999248628747464,1.0,0.9999264110677754,0.0,0.0007310275506008133,0.9997714076715586,1.0,1.0,1.0,20
2021-05-12 21:00:00,7.315874467898523e+16,33599898095.0,3346757125.0,34.0,4590.0,1.0,1.0,1.0,0.9999225766491172,0.0,0.0008514048179496168,0.9995503147796544,1.0,1.0,0.8571428571428571,21
2021-05-12 22:00:00,7.315874467898523e+16,34175767748.0,3514313071.0,25.0,4674.0,1.0,1.0,1.0,1.0,0.0,0.0005708088361207832,0.9996582365003418,1.0,1.0,1.0,22
2021-05-12 23:00:00,7.315874467898523e+16,33858185553.0,3690166811.0,28.0,7026.0,1.0,0.9998374380232464,1.0,0.9998418847339712,0.0,0.0019133937562940586,1.0000503094028277,1.0,1.0,0.9,23
2021-05-13 00:00:00,7.315874467898523e+16,35837510046.0,2408831161.0,20.0,5954.0,1.0,1.0,1.0,1.0,0.0,0.0006522549385016772,0.999581356405247,1.0,1.0,1.0,0
2021-05-13 01:00:00,7.315874467898523e+16,35898326900.0,2133377119.0,18.0,4640.0,1.0,0.9999221183800624,1.0,0.999172870140612,0.0,0.0012012877805006967,0.9992812649736464,1.0,1.0,0.8,1
